log10c0,omega,deltaE,gtype,h,id
-1.421052631578947,[0;0.000421777274984546],[0;0.05],linear,NaN,6393
-1.421052631578947,[0;0.000421777274984546],[0;0.05],hill,1,6394
-1.421052631578947,[0;0.0004283237339029414],[0;0.05],linear,NaN,6395
-1.421052631578947,[0;0.0004283237339029414],[0;0.05],hill,1,6396
-1.421052631578947,[0;0.0004349718012457638],[0;0.05],linear,NaN,6397
-1.421052631578947,[0;0.0004349718012457638],[0;0.05],hill,1,6398
-1.421052631578947,[0;0.0004417230540903373],[0;0.05],linear,NaN,6399
-1.421052631578947,[0;0.0004417230540903373],[0;0.05],hill,1,6400
-1.421052631578947,[0;0.0004485790939920047],[0;0.05],linear,NaN,6401
-1.421052631578947,[0;0.0004485790939920047],[0;0.05],hill,1,6402
-1.421052631578947,[0;0.0004555415473640535],[0;0.05],linear,NaN,6403
-1.421052631578947,[0;0.0004555415473640535],[0;0.05],hill,1,6404
-1.421052631578947,[0;0.0004626120658635396],[0;0.05],linear,NaN,6405
-1.421052631578947,[0;0.0004626120658635396],[0;0.05],hill,1,6406
-1.421052631578947,[0;0.0004697923267830988],[0;0.05],linear,NaN,6407
-1.421052631578947,[0;0.0004697923267830988],[0;0.05],hill,1,6408
-1.421052631578947,[0;0.00047708403344884],[0;0.05],linear,NaN,6409
-1.421052631578947,[0;0.00047708403344884],[0;0.05],hill,1,6410
-1.421052631578947,[0;0.000484488915624414],[0;0.05],linear,NaN,6411
-1.421052631578947,[0;0.000484488915624414],[0;0.05],hill,1,6412
-1.421052631578947,[0;0.000492008729921354],[0;0.05],linear,NaN,6413
-1.421052631578947,[0;0.000492008729921354],[0;0.05],hill,1,6414
-1.421052631578947,[0;0.0004996452602157851],[0;0.05],linear,NaN,6415
-1.421052631578947,[0;0.0004996452602157851],[0;0.05],hill,1,6416
-1.421052631578947,[0;0.0005074003180716013],[0;0.05],linear,NaN,6417
-1.421052631578947,[0;0.0005074003180716013],[0;0.05],hill,1,6418
-1.421052631578947,[0;0.0005152757431702111],[0;0.05],linear,NaN,6419
-1.421052631578947,[0;0.0005152757431702111],[0;0.05],hill,1,6420
-1.421052631578947,[0;0.0005232734037469529],[0;0.05],linear,NaN,6421
-1.421052631578947,[0;0.0005232734037469529],[0;0.05],hill,1,6422
-1.421052631578947,[0;0.0005313951970342841],[0;0.05],linear,NaN,6423
-1.421052631578947,[0;0.0005313951970342841],[0;0.05],hill,1,6424
-1.421052631578947,[0;0.0005396430497118498],[0;0.05],linear,NaN,6425
-1.421052631578947,[0;0.0005396430497118498],[0;0.05],hill,1,6426
-1.421052631578947,[0;0.0005480189183635349],[0;0.05],linear,NaN,6427
-1.421052631578947,[0;0.0005480189183635349],[0;0.05],hill,1,6428
-1.421052631578947,[0;0.0005565247899416133],[0;0.05],linear,NaN,6429
-1.421052631578947,[0;0.0005565247899416133],[0;0.05],hill,1,6430
-1.421052631578947,[0;0.0005651626822380983],[0;0.05],linear,NaN,6431
-1.421052631578947,[0;0.0005651626822380983],[0;0.05],hill,1,6432
-1.421052631578947,[0;0.0005739346443634106],[0;0.05],linear,NaN,6433
-1.421052631578947,[0;0.0005739346443634106],[0;0.05],hill,1,6434
-1.421052631578947,[0;0.0005828427572324756],[0;0.05],linear,NaN,6435
-1.421052631578947,[0;0.0005828427572324756],[0;0.05],hill,1,6436
-1.421052631578947,[0;0.0005918891340583644],[0;0.05],linear,NaN,6437
-1.421052631578947,[0;0.0005918891340583644],[0;0.05],hill,1,6438
-1.421052631578947,[0;0.0006010759208535983],[0;0.05],linear,NaN,6439
-1.421052631578947,[0;0.0006010759208535983],[0;0.05],hill,1,6440
-1.421052631578947,[0;0.0006104052969392326],[0;0.05],linear,NaN,6441
-1.421052631578947,[0;0.0006104052969392326],[0;0.05],hill,1,6442
-1.421052631578947,[0;0.0006198794754618428],[0;0.05],linear,NaN,6443
-1.421052631578947,[0;0.0006198794754618428],[0;0.05],hill,1,6444
-1.421052631578947,[0;0.0006295007039185352],[0;0.05],linear,NaN,6445
-1.421052631578947,[0;0.0006295007039185352],[0;0.05],hill,1,6446
-1.421052631578947,[0;0.0006392712646901052],[0;0.05],linear,NaN,6447
-1.421052631578947,[0;0.0006392712646901052],[0;0.05],hill,1,6448
-1.421052631578947,[0;0.0006491934755824721],[0;0.05],linear,NaN,6449
-1.421052631578947,[0;0.0006491934755824721],[0;0.05],hill,1,6450
-1.421052631578947,[0;0.0006592696903765172],[0;0.05],linear,NaN,6451
-1.421052631578947,[0;0.0006592696903765172],[0;0.05],hill,1,6452
-1.421052631578947,[0;0.0006695022993864527],[0;0.05],linear,NaN,6453
-1.421052631578947,[0;0.0006695022993864527],[0;0.05],hill,1,6454
-1.421052631578947,[0;0.0006798937300268673],[0;0.05],linear,NaN,6455
-1.421052631578947,[0;0.0006798937300268673],[0;0.05],hill,1,6456
-1.421052631578947,[0;0.0006904464473885562],[0;0.05],linear,NaN,6457
-1.421052631578947,[0;0.0006904464473885562],[0;0.05],hill,1,6458
-1.421052631578947,[0;0.0007011629548233087],[0;0.05],linear,NaN,6459
-1.421052631578947,[0;0.0007011629548233087],[0;0.05],hill,1,6460
-1.421052631578947,[0;0.0007120457945377515],[0;0.05],linear,NaN,6461
-1.421052631578947,[0;0.0007120457945377515],[0;0.05],hill,1,6462
-1.421052631578947,[0;0.0007230975481964301],[0;0.05],linear,NaN,6463
-1.421052631578947,[0;0.0007230975481964301],[0;0.05],hill,1,6464
-1.421052631578947,[0;0.0007343208375342294],[0;0.05],linear,NaN,6465
-1.421052631578947,[0;0.0007343208375342294],[0;0.05],hill,1,6466
-1.421052631578947,[0;0.0007457183249783218],[0;0.05],linear,NaN,6467
-1.421052631578947,[0;0.0007457183249783218],[0;0.05],hill,1,6468
-1.421052631578947,[0;0.0007572927142797459],[0;0.05],linear,NaN,6469
-1.421052631578947,[0;0.0007572927142797459],[0;0.05],hill,1,6470
-1.421052631578947,[0;0.0007690467511548112],[0;0.05],linear,NaN,6471
-1.421052631578947,[0;0.0007690467511548112],[0;0.05],hill,1,6472
-1.421052631578947,[0;0.0007809832239364341],[0;0.05],linear,NaN,6473
-1.421052631578947,[0;0.0007809832239364341],[0;0.05],hill,1,6474
-1.421052631578947,[0;0.0007931049642356089],[0;0.05],linear,NaN,6475
-1.421052631578947,[0;0.0007931049642356089],[0;0.05],hill,1,6476
-1.421052631578947,[0;0.0008054148476131185],[0;0.05],linear,NaN,6477
-1.421052631578947,[0;0.0008054148476131185],[0;0.05],hill,1,6478
-1.421052631578947,[0;0.0008179157942616987],[0;0.05],linear,NaN,6479
-1.421052631578947,[0;0.0008179157942616987],[0;0.05],hill,1,6480
-1.421052631578947,[0;0.0008306107696987628],[0;0.05],linear,NaN,6481
-1.421052631578947,[0;0.0008306107696987628],[0;0.05],hill,1,6482
-1.421052631578947,[0;0.000843502785469905],[0;0.05],linear,NaN,6483
-1.421052631578947,[0;0.000843502785469905],[0;0.05],hill,1,6484
-1.421052631578947,[0;0.0008565948998632963],[0;0.05],linear,NaN,6485
-1.421052631578947,[0;0.0008565948998632963],[0;0.05],hill,1,6486
-1.421052631578947,[0;0.0008698902186351955],[0;0.05],linear,NaN,6487
-1.421052631578947,[0;0.0008698902186351955],[0;0.05],hill,1,6488
-1.421052631578947,[0;0.0008833918957466938],[0;0.05],linear,NaN,6489
-1.421052631578947,[0;0.0008833918957466938],[0;0.05],hill,1,6490
-1.421052631578947,[0;0.0008971031341119222],[0;0.05],linear,NaN,6491
-1.421052631578947,[0;0.0008971031341119222],[0;0.05],hill,1,6492
-1.421052631578947,[0;0.0009110271863578435],[0;0.05],linear,NaN,6493
-1.421052631578947,[0;0.0009110271863578435],[0;0.05],hill,1,6494
-1.421052631578947,[0;0.000925167355595866],[0;0.05],linear,NaN,6495
-1.421052631578947,[0;0.000925167355595866],[0;0.05],hill,1,6496
-1.421052631578947,[0;0.0009395269962054043],[0;0.05],linear,NaN,6497
-1.421052631578947,[0;0.0009395269962054043],[0;0.05],hill,1,6498
-1.421052631578947,[0;0.0009541095146296317],[0;0.05],linear,NaN,6499
-1.421052631578947,[0;0.0009541095146296317],[0;0.05],hill,1,6500
-1.421052631578947,[0;0.000968918370183553],[0;0.05],linear,NaN,6501
-1.421052631578947,[0;0.000968918370183553],[0;0.05],hill,1,6502
-1.421052631578947,[0;0.0009839570758746507],[0;0.05],linear,NaN,6503
-1.421052631578947,[0;0.0009839570758746507],[0;0.05],hill,1,6504
-1.421052631578947,[0;0.0009992291992362366],[0;0.05],linear,NaN,6505
-1.421052631578947,[0;0.0009992291992362366],[0;0.05],hill,1,6506
-1.421052631578947,[0;0.00101473836317377],[0;0.05],linear,NaN,6507
-1.421052631578947,[0;0.00101473836317377],[0;0.05],hill,1,6508
-1.421052631578947,[0;0.001030488246824282],[0;0.05],linear,NaN,6509
-1.421052631578947,[0;0.001030488246824282],[0;0.05],hill,1,6510
-1.421052631578947,[0;0.001046482586429165],[0;0.05],linear,NaN,6511
-1.421052631578947,[0;0.001046482586429165],[0;0.05],hill,1,6512
-1.421052631578947,[0;0.001062725176220484],[0;0.05],linear,NaN,6513
-1.421052631578947,[0;0.001062725176220484],[0;0.05],hill,1,6514
-1.421052631578947,[0;0.001079219869321072],[0;0.05],linear,NaN,6515
-1.421052631578947,[0;0.001079219869321072],[0;0.05],hill,1,6516
-1.421052631578947,[0;0.001095970578658565],[0;0.05],linear,NaN,6517
-1.421052631578947,[0;0.001095970578658565],[0;0.05],hill,1,6518
-1.421052631578947,[0;0.001112981277893658],[0;0.05],linear,NaN,6519
-1.421052631578947,[0;0.001112981277893658],[0;0.05],hill,1,6520
-1.421052631578947,[0;0.001130256002362729],[0;0.05],linear,NaN,6521
-1.421052631578947,[0;0.001130256002362729],[0;0.05],hill,1,6522
-1.421052631578947,[0;0.001147798850035138],[0;0.05],linear,NaN,6523
-1.421052631578947,[0;0.001147798850035138],[0;0.05],hill,1,6524
-1.421052631578947,[0;0.001165613982485343],[0;0.05],linear,NaN,6525
-1.421052631578947,[0;0.001165613982485343],[0;0.05],hill,1,6526
-1.421052631578947,[0;0.001183705625880137],[0;0.05],linear,NaN,6527
-1.421052631578947,[0;0.001183705625880137],[0;0.05],hill,1,6528
-1.421052631578947,[0;0.001202078071981177],[0;0.05],linear,NaN,6529
-1.421052631578947,[0;0.001202078071981177],[0;0.05],hill,1,6530
-1.421052631578947,[0;0.001220735679163114],[0;0.05],linear,NaN,6531
-1.421052631578947,[0;0.001220735679163114],[0;0.05],hill,1,6532
-1.421052631578947,[0;0.001239682873447474],[0;0.05],linear,NaN,6533
-1.421052631578947,[0;0.001239682873447474],[0;0.05],hill,1,6534
-1.421052631578947,[0;0.001258924149552642],[0;0.05],linear,NaN,6535
-1.421052631578947,[0;0.001258924149552642],[0;0.05],hill,1,6536
-1.421052631578947,[0;0.001278464071960087],[0;0.05],linear,NaN,6537
-1.421052631578947,[0;0.001278464071960087],[0;0.05],hill,1,6538
-1.421052631578947,[0;0.001298307275997191],[0;0.05],linear,NaN,6539
-1.421052631578947,[0;0.001298307275997191],[0;0.05],hill,1,6540
-1.421052631578947,[0;0.00131845846893683],[0;0.05],linear,NaN,6541
-1.421052631578947,[0;0.00131845846893683],[0;0.05],hill,1,6542
-1.421052631578947,[0;0.001338922431114077],[0;0.05],linear,NaN,6543
-1.421052631578947,[0;0.001338922431114077],[0;0.05],hill,1,6544
-1.421052631578947,[0;0.001359704017060184],[0;0.05],linear,NaN,6545
-1.421052631578947,[0;0.001359704017060184],[0;0.05],hill,1,6546
-1.421052631578947,[0;0.001380808156654211],[0;0.05],linear,NaN,6547
-1.421052631578947,[0;0.001380808156654211],[0;0.05],hill,1,6548
-1.421052631578947,[0;0.001402239856292493],[0;0.05],linear,NaN,6549
-1.421052631578947,[0;0.001402239856292493],[0;0.05],hill,1,6550
-1.421052631578947,[0;0.001424004200076288],[0;0.05],linear,NaN,6551
-1.421052631578947,[0;0.001424004200076288],[0;0.05],hill,1,6552
-1.421052631578947,[0;0.001446106351017833],[0;0.05],linear,NaN,6553
-1.421052631578947,[0;0.001446106351017833],[0;0.05],hill,1,6554
-1.421052631578947,[0;0.001468551552265141],[0;0.05],linear,NaN,6555
-1.421052631578947,[0;0.001468551552265141],[0;0.05],hill,1,6556
-1.421052631578947,[0;0.001491345128345791],[0;0.05],linear,NaN,6557
-1.421052631578947,[0;0.001491345128345791],[0;0.05],hill,1,6558
-1.421052631578947,[0;0.001514492486430037],[0;0.05],linear,NaN,6559
-1.421052631578947,[0;0.001514492486430037],[0;0.05],hill,1,6560
-1.421052631578947,[0;0.001537999117613512],[0;0.05],linear,NaN,6561
-1.421052631578947,[0;0.001537999117613512],[0;0.05],hill,1,6562
-1.421052631578947,[0;0.001561870598219845],[0;0.05],linear,NaN,6563
-1.421052631578947,[0;0.001561870598219845],[0;0.05],hill,1,6564
-1.421052631578947,[0;0.001586112591123494],[0;0.05],linear,NaN,6565
-1.421052631578947,[0;0.001586112591123494],[0;0.05],hill,1,6566
-1.421052631578947,[0;0.001610730847093118],[0;0.05],linear,NaN,6567
-1.421052631578947,[0;0.001610730847093118],[0;0.05],hill,1,6568
-1.421052631578947,[0;0.001635731206155786],[0;0.05],linear,NaN,6569
-1.421052631578947,[0;0.001635731206155786],[0;0.05],hill,1,6570
-1.421052631578947,[0;0.001661119598982376],[0;0.05],linear,NaN,6571
-1.421052631578947,[0;0.001661119598982376],[0;0.05],hill,1,6572
-1.421052631578947,[0;0.001686902048294464],[0;0.05],linear,NaN,6573
-1.421052631578947,[0;0.001686902048294464],[0;0.05],hill,1,6574
-1.421052631578947,[0;0.001713084670293056],[0;0.05],linear,NaN,6575
-1.421052631578947,[0;0.001713084670293056],[0;0.05],hill,1,6576
-1.421052631578947,[0;0.001739673676109497],[0;0.05],linear,NaN,6577
-1.421052631578947,[0;0.001739673676109497],[0;0.05],hill,1,6578
-1.421052631578947,[0;0.001766675373278891],[0;0.05],linear,NaN,6579
-1.421052631578947,[0;0.001766675373278891],[0;0.05],hill,1,6580
-1.421052631578947,[0;0.001794096167236401],[0;0.05],linear,NaN,6581
-1.421052631578947,[0;0.001794096167236401],[0;0.05],hill,1,6582
-1.421052631578947,[0;0.001821942562836766],[0;0.05],linear,NaN,6583
-1.421052631578947,[0;0.001821942562836766],[0;0.05],hill,1,6584
-1.421052631578947,[0;0.001850221165897408],[0;0.05],linear,NaN,6585
-1.421052631578947,[0;0.001850221165897408],[0;0.05],hill,1,6586
-1.421052631578947,[0;0.001878938684765481],[0;0.05],linear,NaN,6587
-1.421052631578947,[0;0.001878938684765481],[0;0.05],hill,1,6588
-1.421052631578947,[0;0.001908101931909253],[0;0.05],linear,NaN,6589
-1.421052631578947,[0;0.001908101931909253],[0;0.05],hill,1,6590
-1.421052631578947,[0;0.001937717825534183],[0;0.05],linear,NaN,6591
-1.421052631578947,[0;0.001937717825534183],[0;0.05],hill,1,6592
-1.421052631578947,[0;0.001967793391224077],[0;0.05],linear,NaN,6593
-1.421052631578947,[0;0.001967793391224077],[0;0.05],hill,1,6594
-1.421052631578947,[0;0.001998335763607725],[0;0.05],linear,NaN,6595
-1.421052631578947,[0;0.001998335763607725],[0;0.05],hill,1,6596
-1.421052631578947,[0;0.002029352188051402],[0;0.05],linear,NaN,6597
-1.421052631578947,[0;0.002029352188051402],[0;0.05],hill,1,6598
-1.421052631578947,[0;0.002060850022377639],[0;0.05],linear,NaN,6599
-1.421052631578947,[0;0.002060850022377639],[0;0.05],hill,1,6600
-1.421052631578947,[0;0.0004121700044755278],[0;1],linear,NaN,6601
-1.421052631578947,[0;0.0004121700044755278],[0;1],hill,1,6602
-1.421052631578947,[0;0.0004185673477221329],[0;1],linear,NaN,6603
-1.421052631578947,[0;0.0004185673477221329],[0;1],hill,1,6604
-1.421052631578947,[0;0.0004250639849497908],[0;1],linear,NaN,6605
-1.421052631578947,[0;0.0004250639849497908],[0;1],hill,1,6606
-1.421052631578947,[0;0.0004316614573130546],[0;1],linear,NaN,6607
-1.421052631578947,[0;0.0004316614573130546],[0;1],hill,1,6608
-1.421052631578947,[0;0.0004383613298869342],[0;1],linear,NaN,6609
-1.421052631578947,[0;0.0004383613298869342],[0;1],hill,1,6610
-1.421052631578947,[0;0.0004451651920381683],[0;1],linear,NaN,6611
-1.421052631578947,[0;0.0004451651920381683],[0;1],hill,1,6612
-1.421052631578947,[0;0.0004520746578022598],[0;1],linear,NaN,6613
-1.421052631578947,[0;0.0004520746578022598],[0;1],hill,1,6614
-1.421052631578947,[0;0.0004590913662663623],[0;1],linear,NaN,6615
-1.421052631578947,[0;0.0004590913662663623],[0;1],hill,1,6616
-1.421052631578947,[0;0.0004662169819581108],[0;1],linear,NaN,6617
-1.421052631578947,[0;0.0004662169819581108],[0;1],hill,1,6618
-1.421052631578947,[0;0.0004734531952404858],[0;1],linear,NaN,6619
-1.421052631578947,[0;0.0004734531952404858],[0;1],hill,1,6620
-1.421052631578947,[0;0.0004808017227128074],[0;1],linear,NaN,6621
-1.421052631578947,[0;0.0004808017227128074],[0;1],hill,1,6622
-1.421052631578947,[0;0.0004882643076179531],[0;1],linear,NaN,6623
-1.421052631578947,[0;0.0004882643076179531],[0;1],hill,1,6624
-1.421052631578947,[0;0.0004958427202558954],[0;1],linear,NaN,6625
-1.421052631578947,[0;0.0004958427202558954],[0;1],hill,1,6626
-1.421052631578947,[0;0.0005035387584036585],[0;1],linear,NaN,6627
-1.421052631578947,[0;0.0005035387584036585],[0;1],hill,1,6628
-1.421052631578947,[0;0.0005113542477417937],[0;1],linear,NaN,6629
-1.421052631578947,[0;0.0005113542477417937],[0;1],hill,1,6630
-1.421052631578947,[0;0.0005192910422874726],[0;1],linear,NaN,6631
-1.421052631578947,[0;0.0005192910422874726],[0;1],hill,1,6632
-1.421052631578947,[0;0.0005273510248343044],[0;1],linear,NaN,6633
-1.421052631578947,[0;0.0005273510248343044],[0;1],hill,1,6634
-1.421052631578947,[0;0.0005355361073989779],[0;1],linear,NaN,6635
-1.421052631578947,[0;0.0005355361073989779],[0;1],hill,1,6636
-1.421052631578947,[0;0.0005438482316748372],[0;1],linear,NaN,6637
-1.421052631578947,[0;0.0005438482316748372],[0;1],hill,1,6638
-1.421052631578947,[0;0.0005522893694924966],[0;1],linear,NaN,6639
-1.421052631578947,[0;0.0005522893694924966],[0;1],hill,1,6640
-1.421052631578947,[0;0.0005608615232876047],[0;1],linear,NaN,6641
-1.421052631578947,[0;0.0005608615232876047],[0;1],hill,1,6642
-1.421052631578947,[0;0.0005695667265758699],[0;1],linear,NaN,6643
-1.421052631578947,[0;0.0005695667265758699],[0;1],hill,1,6644
-1.421052631578947,[0;0.0005784070444354571],[0;1],linear,NaN,6645
-1.421052631578947,[0;0.0005784070444354571],[0;1],hill,1,6646
-1.421052631578947,[0;0.0005873845739968732],[0;1],linear,NaN,6647
-1.421052631578947,[0;0.0005873845739968732],[0;1],hill,1,6648
-1.421052631578947,[0;0.0005965014449404551],[0;1],linear,NaN,6649
-1.421052631578947,[0;0.0005965014449404551],[0;1],hill,1,6650
-1.421052631578947,[0;0.0006057598200015801],[0;1],linear,NaN,6651
-1.421052631578947,[0;0.0006057598200015801],[0;1],hill,1,6652
-1.421052631578947,[0;0.0006151618954837177],[0;1],linear,NaN,6653
-1.421052631578947,[0;0.0006151618954837177],[0;1],hill,1,6654
-1.421052631578947,[0;0.0006247099017794432],[0;1],linear,NaN,6655
-1.421052631578947,[0;0.0006247099017794432],[0;1],hill,1,6656
-1.421052631578947,[0;0.0006344061038995405],[0;1],linear,NaN,6657
-1.421052631578947,[0;0.0006344061038995405],[0;1],hill,1,6658
-1.421052631578947,[0;0.0006442528020103144],[0;1],linear,NaN,6659
-1.421052631578947,[0;0.0006442528020103144],[0;1],hill,1,6660
-1.421052631578947,[0;0.0006542523319792446],[0;1],linear,NaN,6661
-1.421052631578947,[0;0.0006542523319792446],[0;1],hill,1,6662
-1.421052631578947,[0;0.0006644070659291082],[0;1],linear,NaN,6663
-1.421052631578947,[0;0.0006644070659291082],[0;1],hill,1,6664
-1.421052631578947,[0;0.0006747194128007027],[0;1],linear,NaN,6665
-1.421052631578947,[0;0.0006747194128007027],[0;1],hill,1,6666
-1.421052631578947,[0;0.0006851918189243033],[0;1],linear,NaN,6667
-1.421052631578947,[0;0.0006851918189243033],[0;1],hill,1,6668
-1.421052631578947,[0;0.0006958267685999893],[0;1],linear,NaN,6669
-1.421052631578947,[0;0.0006958267685999893],[0;1],hill,1,6670
-1.421052631578947,[0;0.0007066267846869788],[0;1],linear,NaN,6671
-1.421052631578947,[0;0.0007066267846869788],[0;1],hill,1,6672
-1.421052631578947,[0;0.0007175944292021098],[0;1],linear,NaN,6673
-1.421052631578947,[0;0.0007175944292021098],[0;1],hill,1,6674
-1.421052631578947,[0;0.0007287323039276109],[0;1],linear,NaN,6675
-1.421052631578947,[0;0.0007287323039276109],[0;1],hill,1,6676
-1.421052631578947,[0;0.0007400430510283042],[0;1],linear,NaN,6677
-1.421052631578947,[0;0.0007400430510283042],[0;1],hill,1,6678
-1.421052631578947,[0;0.0007515293536783897],[0;1],linear,NaN,6679
-1.421052631578947,[0;0.0007515293536783897],[0;1],hill,1,6680
-1.421052631578947,[0;0.0007631939366979564],[0;1],linear,NaN,6681
-1.421052631578947,[0;0.0007631939366979564],[0;1],hill,1,6682
-1.421052631578947,[0;0.0007750395671993739],[0;1],linear,NaN,6683
-1.421052631578947,[0;0.0007750395671993739],[0;1],hill,1,6684
-1.421052631578947,[0;0.0007870690552437158],[0;1],linear,NaN,6685
-1.421052631578947,[0;0.0007870690552437158],[0;1],hill,1,6686
-1.421052631578947,[0;0.0007992852545073725],[0;1],linear,NaN,6687
-1.421052631578947,[0;0.0007992852545073725],[0;1],hill,1,6688
-1.421052631578947,[0;0.0008116910629590096],[0;1],linear,NaN,6689
-1.421052631578947,[0;0.0008116910629590096],[0;1],hill,1,6690
-1.421052631578947,[0;0.0008242894235470355],[0;1],linear,NaN,6691
-1.421052631578947,[0;0.0008242894235470355],[0;1],hill,1,6692
-1.421052631578947,[0;0.0008370833248977327],[0;1],linear,NaN,6693
-1.421052631578947,[0;0.0008370833248977327],[0;1],hill,1,6694
-1.421052631578947,[0;0.0008500758020242399],[0;1],linear,NaN,6695
-1.421052631578947,[0;0.0008500758020242399],[0;1],hill,1,6696
-1.421052631578947,[0;0.0008632699370465151],[0;1],linear,NaN,6697
-1.421052631578947,[0;0.0008632699370465151],[0;1],hill,1,6698
-1.421052631578947,[0;0.0008766688599225005],[0;1],linear,NaN,6699
-1.421052631578947,[0;0.0008766688599225005],[0;1],hill,1,6700
-1.421052631578947,[0;0.000890275749190608],[0;1],linear,NaN,6701
-1.421052631578947,[0;0.000890275749190608],[0;1],hill,1,6702
-1.421052631578947,[0;0.0009040938327237572],[0;1],linear,NaN,6703
-1.421052631578947,[0;0.0009040938327237572],[0;1],hill,1,6704
-1.421052631578947,[0;0.0009181263884950875],[0;1],linear,NaN,6705
-1.421052631578947,[0;0.0009181263884950875],[0;1],hill,1,6706
-1.421052631578947,[0;0.0009323767453555857],[0;1],linear,NaN,6707
-1.421052631578947,[0;0.0009323767453555857],[0;1],hill,1,6708
-1.421052631578947,[0;0.000946848283823752],[0;1],linear,NaN,6709
-1.421052631578947,[0;0.000946848283823752],[0;1],hill,1,6710
-1.421052631578947,[0;0.0009615444368875532],[0;1],linear,NaN,6711
-1.421052631578947,[0;0.0009615444368875532],[0;1],hill,1,6712
-1.421052631578947,[0;0.0009764686908187928],[0;1],linear,NaN,6713
-1.421052631578947,[0;0.0009764686908187928],[0;1],hill,1,6714
-1.421052631578947,[0;0.0009916245860001518],[0;1],linear,NaN,6715
-1.421052631578947,[0;0.0009916245860001518],[0;1],hill,1,6716
-1.421052631578947,[0;0.001007015717765036],[0;1],linear,NaN,6717
-1.421052631578947,[0;0.001007015717765036],[0;1],hill,1,6718
-1.421052631578947,[0;0.001022645737250483],[0;1],linear,NaN,6719
-1.421052631578947,[0;0.001022645737250483],[0;1],hill,1,6720
-1.421052631578947,[0;0.001038518352263295],[0;1],linear,NaN,6721
-1.421052631578947,[0;0.001038518352263295],[0;1],hill,1,6722
-1.421052631578947,[0;0.001054637328159615],[0;1],linear,NaN,6723
-1.421052631578947,[0;0.001054637328159615],[0;1],hill,1,6724
-1.421052631578947,[0;0.00107100648873816],[0;1],linear,NaN,6725
-1.421052631578947,[0;0.00107100648873816],[0;1],hill,1,6726
-1.421052631578947,[0;0.001087629717147316],[0;1],linear,NaN,6727
-1.421052631578947,[0;0.001087629717147316],[0;1],hill,1,6728
-1.421052631578947,[0;0.001104510956806309],[0;1],linear,NaN,6729
-1.421052631578947,[0;0.001104510956806309],[0;1],hill,1,6730
-1.421052631578947,[0;0.001121654212340678],[0;1],linear,NaN,6731
-1.421052631578947,[0;0.001121654212340678],[0;1],hill,1,6732
-1.421052631578947,[0;0.001139063550532269],[0;1],linear,NaN,6733
-1.421052631578947,[0;0.001139063550532269],[0;1],hill,1,6734
-1.421052631578947,[0;0.001156743101283965],[0;1],linear,NaN,6735
-1.421052631578947,[0;0.001156743101283965],[0;1],hill,1,6736
-1.421052631578947,[0;0.001174697058599399],[0;1],linear,NaN,6737
-1.421052631578947,[0;0.001174697058599399],[0;1],hill,1,6738
-1.421052631578947,[0;0.001192929681577872],[0;1],linear,NaN,6739
-1.421052631578947,[0;0.001192929681577872],[0;1],hill,1,6740
-1.421052631578947,[0;0.001211445295424707],[0;1],linear,NaN,6741
-1.421052631578947,[0;0.001211445295424707],[0;1],hill,1,6742
-1.421052631578947,[0;0.001230248292477291],[0;1],linear,NaN,6743
-1.421052631578947,[0;0.001230248292477291],[0;1],hill,1,6744
-1.421052631578947,[0;0.00124934313324704],[0;1],linear,NaN,6745
-1.421052631578947,[0;0.00124934313324704],[0;1],hill,1,6746
-1.421052631578947,[0;0.001268734347477539],[0;1],linear,NaN,6747
-1.421052631578947,[0;0.001268734347477539],[0;1],hill,1,6748
-1.421052631578947,[0;0.001288426535219098],[0;1],linear,NaN,6749
-1.421052631578947,[0;0.001288426535219098],[0;1],hill,1,6750
-1.421052631578947,[0;0.001308424367919998],[0;1],linear,NaN,6751
-1.421052631578947,[0;0.001308424367919998],[0;1],hill,1,6752
-1.421052631578947,[0;0.001328732589534663],[0;1],linear,NaN,6753
-1.421052631578947,[0;0.001328732589534663],[0;1],hill,1,6754
-1.421052631578947,[0;0.001349356017649041],[0;1],linear,NaN,6755
-1.421052631578947,[0;0.001349356017649041],[0;1],hill,1,6756
-1.421052631578947,[0;0.001370299544623444],[0;1],linear,NaN,6757
-1.421052631578947,[0;0.001370299544623444],[0;1],hill,1,6758
-1.421052631578947,[0;0.001391568138753135],[0;1],linear,NaN,6759
-1.421052631578947,[0;0.001391568138753135],[0;1],hill,1,6760
-1.421052631578947,[0;0.001413166845446921],[0;1],linear,NaN,6761
-1.421052631578947,[0;0.001413166845446921],[0;1],hill,1,6762
-1.421052631578947,[0;0.001435100788424043],[0;1],linear,NaN,6763
-1.421052631578947,[0;0.001435100788424043],[0;1],hill,1,6764
-1.421052631578947,[0;0.001457375170929642],[0;1],linear,NaN,6765
-1.421052631578947,[0;0.001457375170929642],[0;1],hill,1,6766
-1.421052631578947,[0;0.001479995276969091],[0;1],linear,NaN,6767
-1.421052631578947,[0;0.001479995276969091],[0;1],hill,1,6768
-1.421052631578947,[0;0.001502966472561486],[0;1],linear,NaN,6769
-1.421052631578947,[0;0.001502966472561486],[0;1],hill,1,6770
-1.421052631578947,[0;0.00152629420701259],[0;1],linear,NaN,6771
-1.421052631578947,[0;0.00152629420701259],[0;1],hill,1,6772
-1.421052631578947,[0;0.001549984014207534],[0;1],linear,NaN,6773
