log10c0,deltaE,rho_at_t0,Omega,delta_tf,max_batches,environment_type,tf,id
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,21
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,22
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,23
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,24
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,25
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,26
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,27
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,28
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,29
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,30
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,31
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,32
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,33
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,34
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,35
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,36
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,37
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,38
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,39
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,40
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,41
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,42
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,43
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,44
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,45
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,46
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,47
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,48
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,49
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,50
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,51
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,52
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,53
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,54
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,55
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,56
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,57
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,58
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,59
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,60
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,61
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,62
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,63
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,64
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,65
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,66
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,67
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,68
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,69
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,70
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,71
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,72
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,73
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,74
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,75
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,76
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,77
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,78
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,79
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,80
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,81
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,82
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,83
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,84
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,85
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,86
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,87
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,88
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,89
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,90
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,91
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,92
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,93
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,94
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,95
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,96
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,97
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,98
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,99
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,100
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,101
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,102
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,103
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,104
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,105
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,106
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,107
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,108
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,109
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,110
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,111
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,112
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,113
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,114
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,115
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,116
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,117
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,118
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,119
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,120
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,121
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,122
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,123
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,124
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,125
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,126
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,127
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,128
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,129
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,130
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,131
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,132
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,133
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,134
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,135
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,136
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,137
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,138
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,139
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,140
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,141
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,142
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,143
2,[0;0.05],[0.99999;1e-05],[0;0.02507837448117671],4.600880885980916,300000,stochastic-tf,9.201761771961833,144
