log10c0,K,deltaE,id
-3,[1;1.004959037053058],[0;0.05],1
-3,[1;1.006600992465275],[0;0.05],2
-3,[1;1.008242947877491],[0;0.05],3
-3,[1;1.009884903289708],[0;0.05],4
-3,[1;1.011526858701924],[0;0.05],5
-3,[1;1.013168814114141],[0;0.05],6
-3,[1;1.014810769526358],[0;0.05],7
-3,[1;1.016452724938574],[0;0.05],8
-3,[1;1.018094680350791],[0;0.05],9
-3,[1;1.019736635763007],[0;0.05],10
-3,[1;1.021378591175224],[0;0.05],11
-3,[1;1.02302054658744],[0;0.05],12
-3,[1;1.024662501999657],[0;0.05],13
-3,[1;1.026304457411874],[0;0.05],14
-3,[1;1.02794641282409],[0;0.05],15
-3,[1;1.029588368236307],[0;0.05],16
-3,[1;1.031230323648523],[0;0.05],17
-3,[1;1.03287227906074],[0;0.05],18
-3,[1;1.034514234472956],[0;0.05],19
-3,[1;1.036156189885173],[0;0.05],20
-3,[1;1.037798145297389],[0;0.05],21
-3,[1;1.039440100709606],[0;0.05],22
-3,[1;1.041082056121823],[0;0.05],23
-3,[1;1.042724011534039],[0;0.05],24
-3,[1;1.044365966946256],[0;0.05],25
-3,[1;1.046007922358472],[0;0.05],26
-3,[1;1.047649877770689],[0;0.05],27
-3,[1;1.049291833182906],[0;0.05],28
-3,[1;1.050933788595122],[0;0.05],29
-3,[1;1.052575744007339],[0;0.05],30
-3,[1;1.054217699419555],[0;0.05],31
-3,[1;1.055859654831772],[0;0.05],32
-3,[1;1.057501610243988],[0;0.05],33
-3,[1;1.059143565656205],[0;0.05],34
-3,[1;1.060785521068421],[0;0.05],35
-3,[1;1.062427476480638],[0;0.05],36
-3,[1;1.064069431892855],[0;0.05],37
-3,[1;1.065711387305071],[0;0.05],38
-3,[1;1.067353342717288],[0;0.05],39
-3,[1;1.068995298129504],[0;0.05],40
-3,[1;1.070637253541721],[0;0.05],41
-3,[1;1.072279208953937],[0;0.05],42
-3,[1;1.073921164366154],[0;0.05],43
-3,[1;1.075563119778371],[0;0.05],44
-3,[1;1.077205075190587],[0;0.05],45
-3,[1;1.078847030602804],[0;0.05],46
-3,[1;1.08048898601502],[0;0.05],47
-3,[1;1.082130941427237],[0;0.05],48
-3,[1;1.083772896839453],[0;0.05],49
-3,[1;1.08541485225167],[0;0.05],50
-3,[1;1.087056807663886],[0;0.05],51
-3,[1;1.088698763076103],[0;0.05],52
-3,[1;1.09034071848832],[0;0.05],53
-3,[1;1.091982673900536],[0;0.05],54
-3,[1;1.093624629312753],[0;0.05],55
-3,[1;1.095266584724969],[0;0.05],56
-3,[1;1.096908540137186],[0;0.05],57
-3,[1;1.098550495549403],[0;0.05],58
-3,[1;1.100192450961619],[0;0.05],59
-3,[1;1.101834406373836],[0;0.05],60
-3,[1;1.103476361786052],[0;0.05],61
-3,[1;1.105118317198269],[0;0.05],62
-3,[1;1.106760272610485],[0;0.05],63
-3,[1;1.108402228022702],[0;0.05],64
-3,[1;1.110044183434918],[0;0.05],65
-3,[1;1.111686138847135],[0;0.05],66
-3,[1;1.113328094259352],[0;0.05],67
-3,[1;1.114970049671568],[0;0.05],68
-3,[1;1.116612005083785],[0;0.05],69
-3,[1;1.118253960496001],[0;0.05],70
-3,[1;1.119895915908218],[0;0.05],71
-3,[1;1.121537871320434],[0;0.05],72
-3,[1;1.123179826732651],[0;0.05],73
-3,[1;1.124821782144868],[0;0.05],74
-3,[1;1.126463737557084],[0;0.05],75
-3,[1;1.128105692969301],[0;0.05],76
-3,[1;1.129747648381517],[0;0.05],77
-3,[1;1.131389603793734],[0;0.05],78
-3,[1;1.13303155920595],[0;0.05],79
-3,[1;1.134673514618167],[0;0.05],80
-3,[1;1.136315470030383],[0;0.05],81
-3,[1;1.1379574254426],[0;0.05],82
-3,[1;1.139599380854817],[0;0.05],83
-3,[1;1.141241336267033],[0;0.05],84
-3,[1;1.14288329167925],[0;0.05],85
-3,[1;1.144525247091466],[0;0.05],86
-3,[1;1.146167202503683],[0;0.05],87
-3,[1;1.1478091579159],[0;0.05],88
-3,[1;1.149451113328116],[0;0.05],89
-3,[1;1.151093068740333],[0;0.05],90
-3,[1;1.152735024152549],[0;0.05],91
-3,[1;1.154376979564766],[0;0.05],92
-3,[1;1.156018934976982],[0;0.05],93
-3,[1;1.157660890389199],[0;0.05],94
-3,[1;1.159302845801415],[0;0.05],95
-3,[1;1.160944801213632],[0;0.05],96
-3,[1;1.162586756625849],[0;0.05],97
-3,[1;1.164228712038065],[0;0.05],98
-3,[1;1.165870667450282],[0;0.05],99
-3,[1;1.167512622862498],[0;0.05],100
-3,[1;1.169154578274715],[0;0.05],101
-3,[1;1.170796533686931],[0;0.05],102
-3,[1;1.172438489099148],[0;0.05],103
-3,[1;1.174080444511365],[0;0.05],104
-3,[1;1.175722399923581],[0;0.05],105
-3,[1;1.177364355335798],[0;0.05],106
-3,[1;1.179006310748014],[0;0.05],107
-3,[1;1.180648266160231],[0;0.05],108
-3,[1;1.182290221572447],[0;0.05],109
-3,[1;1.183932176984664],[0;0.05],110
-3,[1;1.18557413239688],[0;0.05],111
-3,[1;1.187216087809097],[0;0.05],112
-3,[1;1.188858043221314],[0;0.05],113
-3,[1;1.19049999863353],[0;0.05],114
-3,[1;1.192141954045747],[0;0.05],115
-3,[1;1.193783909457963],[0;0.05],116
-3,[1;1.19542586487018],[0;0.05],117
-3,[1;1.197067820282397],[0;0.05],118
-3,[1;1.198709775694613],[0;0.05],119
-3,[1;1.20035173110683],[0;0.05],120
-3,[1;1.201993686519046],[0;0.05],121
-3,[1;1.203635641931263],[0;0.05],122
-3,[1;1.205277597343479],[0;0.05],123
-3,[1;1.206919552755696],[0;0.05],124
-3,[1;1.208561508167912],[0;0.05],125
-3,[1;1.210203463580129],[0;0.05],126
-3,[1;1.211845418992346],[0;0.05],127
-3,[1;1.213487374404562],[0;0.05],128
-3,[1;1.215129329816779],[0;0.05],129
-3,[1;1.216771285228995],[0;0.05],130
-3,[1;1.218413240641212],[0;0.05],131
-3,[1;1.220055196053428],[0;0.05],132
-3,[1;1.221697151465645],[0;0.05],133
-3,[1;1.223339106877862],[0;0.05],134
-3,[1;1.224981062290078],[0;0.05],135
-3,[1;1.226623017702295],[0;0.05],136
-3,[1;1.228264973114511],[0;0.05],137
-3,[1;1.229906928526728],[0;0.05],138
-3,[1;1.231548883938944],[0;0.05],139
-3,[1;1.233190839351161],[0;0.05],140
-3,[1;1.234832794763377],[0;0.05],141
-3,[1;1.236474750175594],[0;0.05],142
-3,[1;1.238116705587811],[0;0.05],143
-3,[1;1.239758661000027],[0;0.05],144
-3,[1;1.241400616412244],[0;0.05],145
-3,[1;1.24304257182446],[0;0.05],146
-3,[1;1.244684527236677],[0;0.05],147
-3,[1;1.246326482648894],[0;0.05],148
-3,[1;1.24796843806111],[0;0.05],149
-3,[1;1.249610393473327],[0;0.05],150
-3,[1;1.251252348885543],[0;0.05],151
-3,[1;1.25289430429776],[0;0.05],152
-3,[1;1.254536259709976],[0;0.05],153
-3,[1;1.256178215122193],[0;0.05],154
-3,[1;1.257820170534409],[0;0.05],155
-3,[1;1.259462125946626],[0;0.05],156
-3,[1;1.261104081358843],[0;0.05],157
-3,[1;1.262746036771059],[0;0.05],158
-3,[1;1.264387992183276],[0;0.05],159
-3,[1;1.266029947595492],[0;0.05],160
-3,[1;1.267671903007709],[0;0.05],161
-3,[1;1.269313858419926],[0;0.05],162
-3,[1;1.270955813832142],[0;0.05],163
-3,[1;1.272597769244359],[0;0.05],164
-3,[1;1.274239724656575],[0;0.05],165
-3,[1;1.275881680068792],[0;0.05],166
-3,[1;1.277523635481008],[0;0.05],167
-3,[1;1.279165590893225],[0;0.05],168
-3,[1;1.280807546305441],[0;0.05],169
-3,[1;1.282449501717658],[0;0.05],170
-3,[1;1.284091457129874],[0;0.05],171
-3,[1;1.285733412542091],[0;0.05],172
-3,[1;1.287375367954308],[0;0.05],173
-3,[1;1.289017323366524],[0;0.05],174
-3,[1;1.290659278778741],[0;0.05],175
-3,[1;1.292301234190957],[0;0.05],176
-3,[1;1.293943189603174],[0;0.05],177
-3,[1;1.295585145015391],[0;0.05],178
-3,[1;1.297227100427607],[0;0.05],179
-3,[1;1.298869055839824],[0;0.05],180
-3,[1;1.30051101125204],[0;0.05],181
-3,[1;1.302152966664257],[0;0.05],182
-3,[1;1.303794922076473],[0;0.05],183
-3,[1;1.30543687748869],[0;0.05],184
-3,[1;1.307078832900906],[0;0.05],185
-3,[1;1.308720788313123],[0;0.05],186
-3,[1;1.31036274372534],[0;0.05],187
-3,[1;1.312004699137556],[0;0.05],188
-3,[1;1.313646654549773],[0;0.05],189
-3,[1;1.315288609961989],[0;0.05],190
-3,[1;1.316930565374206],[0;0.05],191
-3,[1;1.318572520786423],[0;0.05],192
-3,[1;1.320214476198639],[0;0.05],193
-3,[1;1.321856431610856],[0;0.05],194
-3,[1;1.323498387023072],[0;0.05],195
-3,[1;1.325140342435289],[0;0.05],196
-3,[1;1.326782297847505],[0;0.05],197
-3,[1;1.328424253259722],[0;0.05],198
-3,[1;1.330066208671938],[0;0.05],199
-3,[1;1.331708164084155],[0;0.05],200
-3,[1;1.333350119496371],[0;0.05],201
-3,[1;1.334992074908588],[0;0.05],202
-3,[1;1.336634030320805],[0;0.05],203
-3,[1;1.338275985733021],[0;0.05],204
-3,[1;1.339917941145238],[0;0.05],205
-3,[1;1.341559896557454],[0;0.05],206
-3,[1;1.343201851969671],[0;0.05],207
-3,[1;1.344843807381888],[0;0.05],208
-3,[1;1.346485762794104],[0;0.05],209
-3,[1;1.348127718206321],[0;0.05],210
-3,[1;1.349769673618537],[0;0.05],211
-3,[1;1.351411629030754],[0;0.05],212
-3,[1;1.353053584442971],[0;0.05],213
-3,[1;1.354695539855187],[0;0.05],214
-3,[1;1.356337495267403],[0;0.05],215
-3,[1;1.35797945067962],[0;0.05],216
-3,[1;1.359621406091837],[0;0.05],217
-3,[1;1.361263361504053],[0;0.05],218
-3,[1;1.36290531691627],[0;0.05],219
-3,[1;1.364547272328486],[0;0.05],220
-3,[1;1.366189227740703],[0;0.05],221
-3,[1;1.36783118315292],[0;0.05],222
-3,[1;1.369473138565136],[0;0.05],223
-3,[1;1.371115093977353],[0;0.05],224
-3,[1;1.372757049389569],[0;0.05],225
-3,[1;1.374399004801786],[0;0.05],226
-3,[1;1.376040960214002],[0;0.05],227
-3,[1;1.377682915626219],[0;0.05],228
-3,[1;1.379324871038435],[0;0.05],229
-3,[1;1.380966826450652],[0;0.05],230
-3,[1;1.382608781862869],[0;0.05],231
-3,[1;1.384250737275085],[0;0.05],232
-3,[1;1.385892692687302],[0;0.05],233
-3,[1;1.387534648099518],[0;0.05],234
-3,[1;1.389176603511735],[0;0.05],235
-3,[1;1.390818558923951],[0;0.05],236
-3,[1;1.392460514336168],[0;0.05],237
-3,[1;1.394102469748385],[0;0.05],238
-3,[1;1.395744425160601],[0;0.05],239
-3,[1;1.397386380572818],[0;0.05],240
-3,[1;1.399028335985034],[0;0.05],241
-3,[1;1.400670291397251],[0;0.05],242
-3,[1;1.402312246809467],[0;0.05],243
-3,[1;1.403954202221684],[0;0.05],244
-3,[1;1.4055961576339],[0;0.05],245
-3,[1;1.407238113046117],[0;0.05],246
-3,[1;1.408880068458334],[0;0.05],247
-3,[1;1.41052202387055],[0;0.05],248
-3,[1;1.412163979282767],[0;0.05],249
-3,[1;1.413805934694983],[0;0.05],250
-3,[1;1.4154478901072],[0;0.05],251
-3,[1;1.417089845519417],[0;0.05],252
-3,[1;1.418731800931633],[0;0.05],253
-3,[1;1.42037375634385],[0;0.05],254
-3,[1;1.422015711756066],[0;0.05],255
-3,[1;1.423657667168283],[0;0.05],256
-3,[1;1.425299622580499],[0;0.05],257
-3,[1;1.426941577992716],[0;0.05],258
-3,[1;1.428583533404932],[0;0.05],259
-3,[1;1.430225488817149],[0;0.05],260
-3,[1;1.431867444229366],[0;0.05],261
-3,[1;1.433509399641582],[0;0.05],262
-3,[1;1.435151355053799],[0;0.05],263
-3,[1;1.436793310466015],[0;0.05],264
-3,[1;1.438435265878232],[0;0.05],265
-3,[1;1.440077221290448],[0;0.05],266
-3,[1;1.441719176702665],[0;0.05],267
-3,[1;1.443361132114882],[0;0.05],268
-3,[1;1.445003087527098],[0;0.05],269
-3,[1;1.446645042939315],[0;0.05],270
-3,[1;1.448286998351531],[0;0.05],271
-3,[1;1.449928953763748],[0;0.05],272
-3,[1;1.451570909175965],[0;0.05],273
-3,[1;1.453212864588181],[0;0.05],274
-3,[1;1.454854820000397],[0;0.05],275
-3,[1;1.456496775412614],[0;0.05],276
-3,[1;1.458138730824831],[0;0.05],277
-3,[1;1.459780686237047],[0;0.05],278
-3,[1;1.461422641649264],[0;0.05],279
-3,[1;1.46306459706148],[0;0.05],280
-3,[1;1.464706552473697],[0;0.05],281
-3,[1;1.466348507885914],[0;0.05],282
-3,[1;1.46799046329813],[0;0.05],283
-3,[1;1.469632418710347],[0;0.05],284
-3,[1;1.471274374122563],[0;0.05],285
-3,[1;1.47291632953478],[0;0.05],286
-3,[1;1.474558284946996],[0;0.05],287
-3,[1;1.476200240359213],[0;0.05],288
-3,[1;1.477842195771429],[0;0.05],289
-3,[1;1.479484151183646],[0;0.05],290
-3,[1;1.481126106595863],[0;0.05],291
-3,[1;1.482768062008079],[0;0.05],292
-3,[1;1.484410017420296],[0;0.05],293
-3,[1;1.486051972832512],[0;0.05],294
-3,[1;1.487693928244729],[0;0.05],295
-3,[1;1.489335883656945],[0;0.05],296
-3,[1;1.490977839069162],[0;0.05],297
-3,[1;1.492619794481379],[0;0.05],298
-3,[1;1.494261749893595],[0;0.05],299
-3,[1;1.495903705305812],[0;0.05],300
-3,[1;1.099180741061162],[0;1],301
-3,[1;1.132019849305494],[0;1],302
-3,[1;1.164858957549825],[0;1],303
-3,[1;1.197698065794156],[0;1],304
-3,[1;1.230537174038488],[0;1],305
-3,[1;1.263376282282819],[0;1],306
-3,[1;1.29621539052715],[0;1],307
-3,[1;1.329054498771482],[0;1],308
-3,[1;1.361893607015813],[0;1],309
-3,[1;1.394732715260144],[0;1],310
-3,[1;1.427571823504476],[0;1],311
-3,[1;1.460410931748807],[0;1],312
-3,[1;1.493250039993138],[0;1],313
-3,[1;1.52608914823747],[0;1],314
-3,[1;1.558928256481801],[0;1],315
-3,[1;1.591767364726132],[0;1],316
-3,[1;1.624606472970464],[0;1],317
-3,[1;1.657445581214795],[0;1],318
-3,[1;1.690284689459126],[0;1],319
-3,[1;1.723123797703458],[0;1],320
-3,[1;1.755962905947789],[0;1],321
-3,[1;1.78880201419212],[0;1],322
-3,[1;1.821641122436452],[0;1],323
-3,[1;1.854480230680783],[0;1],324
-3,[1;1.887319338925114],[0;1],325
-3,[1;1.920158447169446],[0;1],326
-3,[1;1.952997555413777],[0;1],327
-3,[1;1.985836663658109],[0;1],328
-3,[1;2.01867577190244],[0;1],329
-3,[1;2.051514880146771],[0;1],330
-3,[1;2.084353988391102],[0;1],331
-3,[1;2.117193096635434],[0;1],332
-3,[1;2.150032204879765],[0;1],333
-3,[1;2.182871313124097],[0;1],334
-3,[1;2.215710421368428],[0;1],335
-3,[1;2.24854952961276],[0;1],336
-3,[1;2.28138863785709],[0;1],337
-3,[1;2.314227746101422],[0;1],338
-3,[1;2.347066854345753],[0;1],339
-3,[1;2.379905962590085],[0;1],340
-3,[1;2.412745070834416],[0;1],341
-3,[1;2.445584179078748],[0;1],342
-3,[1;2.478423287323078],[0;1],343
-3,[1;2.51126239556741],[0;1],344
-3,[1;2.544101503811741],[0;1],345
-3,[1;2.576940612056073],[0;1],346
-3,[1;2.609779720300404],[0;1],347
-3,[1;2.642618828544736],[0;1],348
-3,[1;2.675457936789067],[0;1],349
-3,[1;2.708297045033398],[0;1],350
-3,[1;2.741136153277729],[0;1],351
-3,[1;2.773975261522061],[0;1],352
-3,[1;2.806814369766392],[0;1],353
-3,[1;2.839653478010724],[0;1],354
-3,[1;2.872492586255055],[0;1],355
-3,[1;2.905331694499386],[0;1],356
-3,[1;2.938170802743717],[0;1],357
-3,[1;2.971009910988049],[0;1],358
-3,[1;3.00384901923238],[0;1],359
-3,[1;3.036688127476712],[0;1],360
-3,[1;3.069527235721043],[0;1],361
-3,[1;3.102366343965374],[0;1],362
-3,[1;3.135205452209705],[0;1],363
-3,[1;3.168044560454037],[0;1],364
-3,[1;3.200883668698368],[0;1],365
-3,[1;3.233722776942699],[0;1],366
-3,[1;3.266561885187031],[0;1],367
-3,[1;3.299400993431362],[0;1],368
-3,[1;3.332240101675693],[0;1],369
-3,[1;3.365079209920025],[0;1],370
-3,[1;3.397918318164356],[0;1],371
-3,[1;3.430757426408687],[0;1],372
-3,[1;3.463596534653019],[0;1],373
-3,[1;3.49643564289735],[0;1],374
-3,[1;3.529274751141681],[0;1],375
-3,[1;3.562113859386013],[0;1],376
-3,[1;3.594952967630344],[0;1],377
-3,[1;3.627792075874675],[0;1],378
-3,[1;3.660631184119007],[0;1],379
-3,[1;3.693470292363338],[0;1],380
-3,[1;3.72630940060767],[0;1],381
-3,[1;3.759148508852001],[0;1],382
-3,[1;3.791987617096332],[0;1],383
-3,[1;3.824826725340664],[0;1],384
-3,[1;3.857665833584995],[0;1],385
-3,[1;3.890504941829326],[0;1],386
-3,[1;3.923344050073658],[0;1],387
-3,[1;3.956183158317989],[0;1],388
-3,[1;3.989022266562321],[0;1],389
-3,[1;4.021861374806652],[0;1],390
-3,[1;4.054700483050983],[0;1],391
-3,[1;4.087539591295315],[0;1],392
-3,[1;4.120378699539646],[0;1],393
-3,[1;4.153217807783977],[0;1],394
-3,[1;4.186056916028308],[0;1],395
-3,[1;4.21889602427264],[0;1],396
-3,[1;4.251735132516972],[0;1],397
-3,[1;4.284574240761303],[0;1],398
-3,[1;4.317413349005633],[0;1],399
-3,[1;4.350252457249965],[0;1],400
-3,[1;4.383091565494297],[0;1],401
-3,[1;4.415930673738628],[0;1],402
-3,[1;4.448769781982959],[0;1],403
-3,[1;4.481608890227291],[0;1],404
-3,[1;4.514447998471622],[0;1],405
-3,[1;4.547287106715954],[0;1],406
-3,[1;4.580126214960284],[0;1],407
-3,[1;4.612965323204616],[0;1],408
-3,[1;4.645804431448948],[0;1],409
-3,[1;4.678643539693279],[0;1],410
-3,[1;4.71148264793761],[0;1],411
-3,[1;4.744321756181941],[0;1],412
-3,[1;4.777160864426273],[0;1],413
-3,[1;4.809999972670604],[0;1],414
-3,[1;4.842839080914936],[0;1],415
-3,[1;4.875678189159267],[0;1],416
-3,[1;4.908517297403598],[0;1],417
-3,[1;4.94135640564793],[0;1],418
-3,[1;4.97419551389226],[0;1],419
-3,[1;5.007034622136592],[0;1],420
-3,[1;5.039873730380924],[0;1],421
-3,[1;5.072712838625255],[0;1],422
-3,[1;5.105551946869586],[0;1],423
-3,[1;5.138391055113917],[0;1],424
-3,[1;5.171230163358248],[0;1],425
-3,[1;5.20406927160258],[0;1],426
-3,[1;5.236908379846912],[0;1],427
-3,[1;5.269747488091243],[0;1],428
-3,[1;5.302586596335574],[0;1],429
-3,[1;5.335425704579905],[0;1],430
-3,[1;5.368264812824236],[0;1],431
-3,[1;5.401103921068568],[0;1],432
-3,[1;5.4339430293129],[0;1],433
-3,[1;5.466782137557231],[0;1],434
-3,[1;5.499621245801563],[0;1],435
-3,[1;5.532460354045893],[0;1],436
-3,[1;5.565299462290224],[0;1],437
-3,[1;5.598138570534556],[0;1],438
-3,[1;5.630977678778888],[0;1],439
-3,[1;5.663816787023219],[0;1],440
-3,[1;5.696655895267551],[0;1],441
-3,[1;5.729495003511881],[0;1],442
-3,[1;5.762334111756212],[0;1],443
-3,[1;5.795173220000544],[0;1],444
-3,[1;5.828012328244876],[0;1],445
-3,[1;5.860851436489207],[0;1],446
-3,[1;5.893690544733539],[0;1],447
-3,[1;5.926529652977869],[0;1],448
-3,[1;5.9593687612222],[0;1],449
-3,[1;5.992207869466532],[0;1],450
-3,[1;6.025046977710864],[0;1],451
-3,[1;6.057886085955195],[0;1],452
-3,[1;6.090725194199527],[0;1],453
-3,[1;6.123564302443858],[0;1],454
-3,[1;6.156403410688188],[0;1],455
-3,[1;6.18924251893252],[0;1],456
-3,[1;6.222081627176852],[0;1],457
-3,[1;6.254920735421183],[0;1],458
-3,[1;6.287759843665515],[0;1],459
-3,[1;6.320598951909846],[0;1],460
-3,[1;6.353438060154177],[0;1],461
-3,[1;6.386277168398508],[0;1],462
-3,[1;6.41911627664284],[0;1],463
-3,[1;6.451955384887172],[0;1],464
-3,[1;6.484794493131503],[0;1],465
-3,[1;6.517633601375834],[0;1],466
-3,[1;6.550472709620165],[0;1],467
-3,[1;6.583311817864496],[0;1],468
-3,[1;6.616150926108828],[0;1],469
-3,[1;6.64899003435316],[0;1],470
-3,[1;6.681829142597491],[0;1],471
-3,[1;6.714668250841822],[0;1],472
-3,[1;6.747507359086153],[0;1],473
-3,[1;6.780346467330484],[0;1],474
-3,[1;6.813185575574816],[0;1],475
-3,[1;6.846024683819148],[0;1],476
-3,[1;6.878863792063479],[0;1],477
-3,[1;6.91170290030781],[0;1],478
-3,[1;6.944542008552141],[0;1],479
-3,[1;6.977381116796472],[0;1],480
-3,[1;7.010220225040804],[0;1],481
-3,[1;7.043059333285136],[0;1],482
-3,[1;7.075898441529467],[0;1],483
-3,[1;7.108737549773798],[0;1],484
-3,[1;7.141576658018129],[0;1],485
-3,[1;7.17441576626246],[0;1],486
-3,[1;7.207254874506792],[0;1],487
-3,[1;7.240093982751124],[0;1],488
-3,[1;7.272933090995455],[0;1],489
-3,[1;7.305772199239786],[0;1],490
-3,[1;7.338611307484117],[0;1],491
-3,[1;7.371450415728448],[0;1],492
-3,[1;7.40428952397278],[0;1],493
-3,[1;7.437128632217112],[0;1],494
-3,[1;7.469967740461443],[0;1],495
-3,[1;7.502806848705774],[0;1],496
-3,[1;7.535645956950106],[0;1],497
-3,[1;7.568485065194436],[0;1],498
-3,[1;7.601324173438768],[0;1],499
-3,[1;7.6341632816831],[0;1],500
-3,[1;7.667002389927431],[0;1],501
-3,[1;7.699841498171762],[0;1],502
-3,[1;7.732680606416094],[0;1],503
-3,[1;7.765519714660424],[0;1],504
-3,[1;7.798358822904756],[0;1],505
-3,[1;7.831197931149088],[0;1],506
-3,[1;7.864037039393419],[0;1],507
-3,[1;7.89687614763775],[0;1],508
-3,[1;7.929715255882082],[0;1],509
-3,[1;7.962554364126412],[0;1],510
-3,[1;7.995393472370745],[0;1],511
-3,[1;8.028232580615075],[0;1],512
-3,[1;8.061071688859407],[0;1],513
-3,[1;8.093910797103739],[0;1],514
-3,[1;8.126749905348071],[0;1],515
-3,[1;8.159589013592401],[0;1],516
-3,[1;8.192428121836734],[0;1],517
-3,[1;8.225267230081064],[0;1],518
-3,[1;8.258106338325394],[0;1],519
-3,[1;8.290945446569726],[0;1],520
-3,[1;8.323784554814058],[0;1],521
-3,[1;8.356623663058389],[0;1],522
-3,[1;8.389462771302721],[0;1],523
-3,[1;8.422301879547053],[0;1],524
-3,[1;8.455140987791383],[0;1],525
-3,[1;8.487980096035715],[0;1],526
-3,[1;8.520819204280045],[0;1],527
-3,[1;8.553658312524377],[0;1],528
-3,[1;8.586497420768708],[0;1],529
-3,[1;8.61933652901304],[0;1],530
-3,[1;8.652175637257372],[0;1],531
-3,[1;8.685014745501704],[0;1],532
-3,[1;8.717853853746034],[0;1],533
-3,[1;8.750692961990364],[0;1],534
-3,[1;8.783532070234697],[0;1],535
-3,[1;8.816371178479027],[0;1],536
-3,[1;8.849210286723359],[0;1],537
-3,[1;8.882049394967691],[0;1],538
-3,[1;8.914888503212023],[0;1],539
-3,[1;8.947727611456353],[0;1],540
-3,[1;8.980566719700686],[0;1],541
-3,[1;9.013405827945016],[0;1],542
-3,[1;9.046244936189346],[0;1],543
-3,[1;9.079084044433678],[0;1],544
-3,[1;9.11192315267801],[0;1],545
-3,[1;9.144762260922342],[0;1],546
-3,[1;9.177601369166673],[0;1],547
-3,[1;9.210440477411005],[0;1],548
-3,[1;9.243279585655333],[0;1],549
-3,[1;9.276118693899669],[0;1],550
-3,[1;9.308957802143997],[0;1],551
-3,[1;9.341796910388329],[0;1],552
-3,[1;9.37463601863266],[0;1],553
-3,[1;9.407475126876992],[0;1],554
-3,[1;9.440314235121324],[0;1],555
-3,[1;9.473153343365656],[0;1],556
-3,[1;9.505992451609988],[0;1],557
-3,[1;9.538831559854316],[0;1],558
-3,[1;9.571670668098648],[0;1],559
-3,[1;9.604509776342979],[0;1],560
-3,[1;9.637348884587311],[0;1],561
-3,[1;9.670187992831643],[0;1],562
-3,[1;9.703027101075975],[0;1],563
-3,[1;9.735866209320307],[0;1],564
-3,[1;9.768705317564638],[0;1],565
-3,[1;9.801544425808967],[0;1],566
-3,[1;9.834383534053298],[0;1],567
-3,[1;9.86722264229763],[0;1],568
-3,[1;9.900061750541962],[0;1],569
-3,[1;9.932900858786294],[0;1],570
-3,[1;9.965739967030625],[0;1],571
-3,[1;9.998579075274957],[0;1],572
-3,[1;10.03141818351929],[0;1],573
-3,[1;10.06425729176362],[0;1],574
-3,[1;10.09709640000795],[0;1],575
-3,[1;10.12993550825228],[0;1],576
-3,[1;10.16277461649661],[0;1],577
-3,[1;10.19561372474094],[0;1],578
-3,[1;10.22845283298528],[0;1],579
-3,[1;10.26129194122961],[0;1],580
-3,[1;10.29413104947394],[0;1],581
-3,[1;10.32697015771827],[0;1],582
-3,[1;10.3598092659626],[0;1],583
-3,[1;10.39264837420693],[0;1],584
-3,[1;10.42548748245126],[0;1],585
-3,[1;10.4583265906956],[0;1],586
-3,[1;10.49116569893993],[0;1],587
-3,[1;10.52400480718426],[0;1],588
-3,[1;10.55684391542859],[0;1],589
-3,[1;10.58968302367292],[0;1],590
-3,[1;10.62252213191725],[0;1],591
-3,[1;10.65536124016158],[0;1],592
-3,[1;10.68820034840591],[0;1],593
-3,[1;10.72103945665025],[0;1],594
-3,[1;10.75387856489458],[0;1],595
-3,[1;10.78671767313891],[0;1],596
-3,[1;10.81955678138324],[0;1],597
-3,[1;10.85239588962757],[0;1],598
-3,[1;10.8852349978719],[0;1],599
-3,[1;10.91807410611623],[0;1],600
-2.846153846153846,[1;1.004973175151557],[0;0.05],601
-2.846153846153846,[1;1.0066198117402],[0;0.05],602
-2.846153846153846,[1;1.008266448328843],[0;0.05],603
-2.846153846153846,[1;1.009913084917486],[0;0.05],604
-2.846153846153846,[1;1.011559721506128],[0;0.05],605
-2.846153846153846,[1;1.013206358094771],[0;0.05],606
-2.846153846153846,[1;1.014852994683414],[0;0.05],607
-2.846153846153846,[1;1.016499631272057],[0;0.05],608
-2.846153846153846,[1;1.018146267860699],[0;0.05],609
-2.846153846153846,[1;1.019792904449342],[0;0.05],610
-2.846153846153846,[1;1.021439541037985],[0;0.05],611
-2.846153846153846,[1;1.023086177626628],[0;0.05],612
-2.846153846153846,[1;1.02473281421527],[0;0.05],613
-2.846153846153846,[1;1.026379450803913],[0;0.05],614
-2.846153846153846,[1;1.028026087392556],[0;0.05],615
-2.846153846153846,[1;1.029672723981199],[0;0.05],616
-2.846153846153846,[1;1.031319360569841],[0;0.05],617
-2.846153846153846,[1;1.032965997158484],[0;0.05],618
-2.846153846153846,[1;1.034612633747127],[0;0.05],619
-2.846153846153846,[1;1.03625927033577],[0;0.05],620
-2.846153846153846,[1;1.037905906924412],[0;0.05],621
-2.846153846153846,[1;1.039552543513055],[0;0.05],622
-2.846153846153846,[1;1.041199180101698],[0;0.05],623
-2.846153846153846,[1;1.042845816690341],[0;0.05],624
-2.846153846153846,[1;1.044492453278983],[0;0.05],625
-2.846153846153846,[1;1.046139089867626],[0;0.05],626
-2.846153846153846,[1;1.047785726456269],[0;0.05],627
