log10c0,omega,deltaE,gtype,h,max_batches,tf_var,environment_type,id
-3,[0;8.299377272756072e-06],[0;0.05],hill,1,2151310,1,stochastic-tf,178
-3,[0;8.428192966693961e-06],[0;0.05],hill,1,2075340,1,stochastic-tf,179
-3,[0;8.559008025458796e-06],[0;0.05],hill,1,2003940,1,stochastic-tf,180
-3,[0;8.691853481447226e-06],[0;0.05],hill,1,1936680,1,stochastic-tf,181
-3,[0;8.826760848713724e-06],[0;0.05],hill,1,1873210,1,stochastic-tf,182
-3,[0;8.963762130446426e-06],[0;0.05],hill,1,1813220,1,stochastic-tf,183
-3,[0;9.102889826559003e-06],[0;0.05],hill,1,1756410,1,stochastic-tf,184
-3,[0;9.244176941400427e-06],[0;0.05],hill,1,1702540,1,stochastic-tf,185
-3,[0;9.387656991584425e-06],[0;0.05],hill,1,1651390,1,stochastic-tf,186
-3,[0;9.533364013940362e-06],[0;0.05],hill,1,1602740,1,stochastic-tf,187
-3,[0;9.68133257358754e-06],[0;0.05],hill,1,1556410,1,stochastic-tf,188
-3,[0;9.831597772134883e-06],[0;0.05],hill,1,1512250,1,stochastic-tf,189
-3,[0;9.984195256007914e-06],[0;0.05],hill,1,1470090,1,stochastic-tf,190
-3,[0;1.013916122490487e-05],[0;0.05],hill,1,1429820,1,stochastic-tf,191
-3,[0;1.029653244038409e-05],[0;0.05],hill,1,1391290,1,stochastic-tf,192
-3,[0;1.045634623458476e-05],[0;0.05],hill,1,1354400,1,stochastic-tf,193
-3,[0;1.061864051908297e-05],[0;0.05],hill,1,1319040,1,stochastic-tf,194
-3,[0;1.078345379388526e-05],[0;0.05],hill,1,1285130,1,stochastic-tf,195
-3,[0;1.095082515656164e-05],[0;0.05],hill,1,1252570,1,stochastic-tf,196
-3,[0;1.112079431152046e-05],[0;0.05],hill,1,1221280,1,stochastic-tf,197
-3,[0;1.129340157942733e-05],[0;0.05],hill,1,1191200,1,stochastic-tf,198
-3,[0;1.146868790677007e-05],[0;0.05],hill,1,1162250,1,stochastic-tf,199
-3,[0;1.164669487557209e-05],[0;0.05],hill,1,1134370,1,stochastic-tf,200
-3,[0;1.18274647132567e-05],[0;0.05],hill,1,1107500,1,stochastic-tf,201
-3,[0;1.20110403026645e-05],[0;0.05],hill,1,1081590,1,stochastic-tf,202
-3,[0;1.21974651922261e-05],[0;0.05],hill,1,1056580,1,stochastic-tf,203
-3,[0;1.238678360629286e-05],[0;0.05],hill,1,1032440,1,stochastic-tf,204
-3,[0;1.257904045562789e-05],[0;0.05],hill,1,1009120,1,stochastic-tf,205
-3,[0;1.277428134806008e-05],[0;0.05],hill,1,986580,1,stochastic-tf,206
-3,[0;1.297255259930321e-05],[0;0.05],hill,1,964770,1,stochastic-tf,207
-3,[0;1.317390124394316e-05],[0;0.05],hill,1,943670,1,stochastic-tf,208
-3,[0;1.337837504659558e-05],[0;0.05],hill,1,923250,1,stochastic-tf,209
-3,[0;1.35860225132369e-05],[0;0.05],hill,1,903460,1,stochastic-tf,210
-3,[0;1.379689290271098e-05],[0;0.05],hill,1,884290,1,stochastic-tf,211
-3,[0;1.401103623841444e-05],[0;0.05],hill,1,865700,1,stochastic-tf,212
-3,[0;1.422850332016341e-05],[0;0.05],hill,1,847670,1,stochastic-tf,213
-3,[0;1.444934573624453e-05],[0;0.05],hill,1,830180,1,stochastic-tf,214
-3,[0;1.46736158756528e-05],[0;0.05],hill,1,813190,1,stochastic-tf,215
-3,[0;1.490136694051945e-05],[0;0.05],hill,1,796700,1,stochastic-tf,216
-3,[0;1.513265295873277e-05],[0;0.05],hill,1,780680,1,stochastic-tf,217
-3,[0;1.536752879675487e-05],[0;0.05],hill,1,765110,1,stochastic-tf,218
-3,[0;1.560605017263722e-05],[0;0.05],hill,1,749970,1,stochastic-tf,219
-3,[0;1.584827366923821e-05],[0;0.05],hill,1,735250,1,stochastic-tf,220
-3,[0;1.6094256747646e-05],[0;0.05],hill,1,720930,1,stochastic-tf,221
-3,[0;1.634405776080971e-05],[0;0.05],hill,1,706990,1,stochastic-tf,222
-3,[0;1.659773596738201e-05],[0;0.05],hill,1,693430,1,stochastic-tf,223
-3,[0;1.685535154577662e-05],[0;0.05],hill,1,680220,1,stochastic-tf,224
-3,[0;1.711696560844412e-05],[0;0.05],hill,1,667350,1,stochastic-tf,225
-3,[0;1.738264021636931e-05],[0;0.05],hill,1,654810,1,stochastic-tf,226
-3,[0;1.765243839379333e-05],[0;0.05],hill,1,642590,1,stochastic-tf,227
-3,[0;1.792642414316477e-05],[0;0.05],hill,1,630680,1,stochastic-tf,228
-3,[0;1.820466246032221e-05],[0;0.05],hill,1,619070,1,stochastic-tf,229
-3,[0;1.848721934991313e-05],[0;0.05],hill,1,607740,1,stochastic-tf,230
-3,[0;1.877416184105136e-05],[0;0.05],hill,1,596690,1,stochastic-tf,231
-3,[0;1.906555800321838e-05],[0;0.05],hill,1,585910,1,stochastic-tf,232
-3,[0;1.936147696241057e-05],[0;0.05],hill,1,575390,1,stochastic-tf,233
-3,[0;1.966198891753792e-05],[0;0.05],hill,1,565110,1,stochastic-tf,234
-3,[0;1.996716515707646e-05],[0;0.05],hill,1,555080,1,stochastic-tf,235
-3,[0;2.027707807597997e-05],[0;0.05],hill,1,545280,1,stochastic-tf,236
-3,[0;2.059180119285334e-05],[0;0.05],hill,1,535710,1,stochastic-tf,237
-3,[0;2.091140916739329e-05],[0;0.05],hill,1,526360,1,stochastic-tf,238
-3,[0;2.123597781809906e-05],[0;0.05],hill,1,517220,1,stochastic-tf,239
-3,[0;2.156558414025865e-05],[0;0.05],hill,1,508280,1,stochastic-tf,240
-3,[0;2.19003063242136e-05],[0;0.05],hill,1,499550,1,stochastic-tf,241
-3,[0;2.224022377390788e-05],[0;0.05],hill,1,491010,1,stochastic-tf,242
-3,[0;2.258541712572404e-05],[0;0.05],hill,1,482660,1,stochastic-tf,243
-3,[0;2.293596826761238e-05],[0;0.05],hill,1,474490,1,stochastic-tf,244
-3,[0;2.329196035851638e-05],[0;0.05],hill,1,466500,1,stochastic-tf,245
-3,[0;2.365347784810023e-05],[0;0.05],hill,1,458680,1,stochastic-tf,246
-3,[0;2.4020606496782e-05],[0;0.05],hill,1,451020,1,stochastic-tf,247
-3,[0;2.439343339607831e-05],[0;0.05],hill,1,443530,1,stochastic-tf,248
-3,[0;2.477204698926415e-05],[0;0.05],hill,1,436200,1,stochastic-tf,249
-3,[0;2.515653709235407e-05],[0;0.05],hill,1,429020,1,stochastic-tf,250
-3,[0;2.554699491540821e-05],[0;0.05],hill,1,422000,1,stochastic-tf,251
-3,[0;2.594351308416995e-05],[0;0.05],hill,1,415110,1,stochastic-tf,252
-3,[0;2.634618566203842e-05],[0;0.05],hill,1,408370,1,stochastic-tf,253
-3,[0;2.675510817238297e-05],[0;0.05],hill,1,401760,1,stochastic-tf,254
-3,[0;2.717037762120317e-05],[0;0.05],hill,1,395290,1,stochastic-tf,255
-3,[0;2.759209252014131e-05],[0;0.05],hill,1,388950,1,stochastic-tf,256
-3,[0;2.802035290985121e-05],[0;0.05],hill,1,382740,1,stochastic-tf,257
-3,[0;2.845526038373068e-05],[0;0.05],hill,1,376650,1,stochastic-tf,258
-3,[0;2.88969181120214e-05],[0;0.05],hill,1,370680,1,stochastic-tf,259
-3,[0;2.934543086628378e-05],[0;0.05],hill,1,364830,1,stochastic-tf,260
-3,[0;2.980090504425073e-05],[0;0.05],hill,1,359100,1,stochastic-tf,261
-3,[0;3.026344869506822e-05],[0;0.05],hill,1,353470,1,stochastic-tf,262
-3,[0;3.073317154492654e-05],[0;0.05],hill,1,347960,1,stochastic-tf,263
-3,[0;3.121018502309046e-05],[0;0.05],hill,1,342550,1,stochastic-tf,264
-3,[0;3.16946022883323e-05],[0;0.05],hill,1,337250,1,stochastic-tf,265
-3,[0;3.218653825577641e-05],[0;0.05],hill,1,332050,1,stochastic-tf,266
-3,[0;3.26861096241592e-05],[0;0.05],hill,1,326940,1,stochastic-tf,267
-3,[0;3.319343490351329e-05],[0;0.05],hill,1,321940,1,stochastic-tf,268
-3,[0;3.370863444328041e-05],[0;0.05],hill,1,317020,1,stochastic-tf,269
-3,[0;3.42318304608616e-05],[0;0.05],hill,1,312200,1,stochastic-tf,270
-3,[0;3.476314707060949e-05],[0;0.05],hill,1,307470,1,stochastic-tf,271
-3,[0;3.530271031327172e-05],[0;0.05],hill,1,302830,1,stochastic-tf,272
-3,[0;3.585064818589015e-05],[0;0.05],hill,1,298280,1,stochastic-tf,273
-3,[0;3.640709067216539e-05],[0;0.05],hill,1,293810,1,stochastic-tf,274
-3,[0;3.697216977329133e-05],[0;0.05],hill,1,289420,1,stochastic-tf,275
-3,[0;3.754601953926954e-05],[0;0.05],hill,1,285110,1,stochastic-tf,276
-3,[0;3.812877610070857e-05],[0;0.05],hill,1,280880,1,stochastic-tf,277
-3,[0;3.87205777011175e-05],[0;0.05],hill,1,276730,1,stochastic-tf,278
-3,[0;3.932156472970071e-05],[0;0.05],hill,1,272660,1,stochastic-tf,279
-3,[0;3.993187975466137e-05],[0;0.05],hill,1,268650,1,stochastic-tf,280
-3,[0;4.055166755702173e-05],[0;0.05],hill,1,264720,1,stochastic-tf,281
-3,[0;4.11810751649688e-05],[0;0.05],hill,1,260870,1,stochastic-tf,282
-3,[0;4.182025188873298e-05],[0;0.05],hill,1,257080,1,stochastic-tf,283
-3,[0;4.246934935600784e-05],[0;0.05],hill,1,253360,1,stochastic-tf,284
-3,[0;4.312852154791954e-05],[0;0.05],hill,1,249700,1,stochastic-tf,285
-3,[0;4.379792483555498e-05],[0;0.05],hill,1,246110,1,stochastic-tf,286
-3,[0;4.44777180170568e-05],[0;0.05],hill,1,242590,1,stochastic-tf,287
-3,[0;4.516806235529391e-05],[0;0.05],hill,1,239130,1,stochastic-tf,288
