log10c0,omega,deltaE,gtype,h,max_batches,tf_var,environment_type,id,final_rho,n_batches,end_S,end_NutIntegrals
-3,[0;6.387532643261124e-06],[0;0.05],hill,1,5164870,1,stochastic-tf,161,[NaN;NaN],NaN,NaN,NaN
-3,[0;6.486674352687144e-06],[0;0.05],hill,1,4784640,1,stochastic-tf,162,[NaN;NaN],NaN,NaN,NaN
-3,[0;6.587354853239086e-06],[0;0.05],hill,1,4456340,1,stochastic-tf,163,[NaN;NaN],NaN,NaN,NaN
-3,[0;6.689598028690396e-06],[0;0.05],hill,1,4169710,1,stochastic-tf,164,[NaN;NaN],NaN,NaN,NaN
-3,[0;6.793428133517661e-06],[0;0.05],hill,1,3917050,1,stochastic-tf,165,[0;0.91839266307259],2945630,0,0.00104564030573131
-3,[0;6.898869798654247e-06],[0;0.05],hill,1,3692500,1,stochastic-tf,166,[0;0.91235625769452],3011060,0,0.00105256325793426
-3,[0;7.005948037333434e-06],[0;0.05],hill,1,3491460,1,stochastic-tf,167,[0;0.913278081066211],3080850,0,0.0010415154136917
-3,[0;7.114688251022031e-06],[0;0.05],hill,1,3310330,1,stochastic-tf,168,[0;0.910942253431776],3155430,0,0.00105418001124012
-3,[0;7.225116235446313e-06],[0;0.05],hill,1,3146190,1,stochastic-tf,169,[0.941233733746444;0],3146190,0,0.00107130934755249
-3,[0;7.337258186711258e-06],[0;0.05],hill,1,2996700,1,stochastic-tf,170,[0.942789530075289;0],2996700,0,0.00106953759227994
-3,[0;7.451140707514991e-06],[0;0.05],hill,1,2859920,1,stochastic-tf,171,[0.934284958419589;0],2859920,0,0.00107928331367408
-3,[0;7.566790813459449e-06],[0;0.05],hill,1,2734250,1,stochastic-tf,172,[0.938090052465003;0],2734250,0,0.00107490550412579
-3,[0;7.684235939459238e-06],[0;0.05],hill,1,2618350,1,stochastic-tf,173,[0.940174819390547;0],2618350,0,0.00107188989552017
-3,[0;7.803503946249713e-06],[0;0.05],hill,1,2511100,1,stochastic-tf,174,[0.945564945954463;0],2511100,0,0.00106220672445441
-3,[0;7.924623126996319e-06],[0;0.05],hill,1,2411540,1,stochastic-tf,175,[0.941472344020458;0],2411540,0,0.00102310039133763
-3,[0;8.047622214006287e-06],[0;0.05],hill,1,2318840,1,stochastic-tf,176,[0.93838126459782;0],2318840,0,0.00107456535048745
-3,[0;8.172530385544655e-06],[0;0.05],hill,1,2232300,1,stochastic-tf,177,[0.939118334285735;0],2232300,0,0.00103461524648033
-3,[0;8.299377272756072e-06],[0;0.05],hill,1,2151310,1,stochastic-tf,178,[0.937773794951832;0],2151310,0,0.00106876711448647
-3,[0;8.428192966693961e-06],[0;0.05],hill,1,2075340,1,stochastic-tf,179,[0.937761435626264;0],2075340,0,0.00100619772532151
-3,[0;8.559008025458796e-06],[0;0.05],hill,1,2003940,1,stochastic-tf,180,[0.944415299473562;0],2003940,0,0.000972872464514994
-3,[0;8.691853481447226e-06],[0;0.05],hill,1,1936680,1,stochastic-tf,181,[0.937295531157413;0],1936680,0,0.0010743073904706
-3,[0;8.826760848713724e-06],[0;0.05],hill,1,1873210,1,stochastic-tf,182,[0.945354892002796;0],1873210,0,0.0010500283924036
-3,[0;8.963762130446426e-06],[0;0.05],hill,1,1813220,1,stochastic-tf,183,[0.947820494474625;0],1813220,0,0.00102254575714302
-3,[0;9.102889826559003e-06],[0;0.05],hill,1,1756410,1,stochastic-tf,184,[0.945408744750058;0],1756410,0,0.00106656497359056
-3,[0;9.244176941400427e-06],[0;0.05],hill,1,1702540,1,stochastic-tf,185,[0.949625328363059;0],1702540,0,0.00106181825049793
-3,[0;9.387656991584425e-06],[0;0.05],hill,1,1651390,1,stochastic-tf,186,[0.936094205149924;0],1651390,0,0.000622128868111409
-3,[0;9.533364013940362e-06],[0;0.05],hill,1,1602740,1,stochastic-tf,187,[0.941185210326193;0],1602740,0,0.00106077570793441
-3,[0;9.68133257358754e-06],[0;0.05],hill,1,1556410,1,stochastic-tf,188,[0.941200543745437;0],1556410,0,0.0010690105722456
-3,[0;9.831597772134883e-06],[0;0.05],hill,1,1512250,1,stochastic-tf,189,[0.946384206552557;0],1512250,0,0.0010654670040836
-3,[0;9.984195256007914e-06],[0;0.05],hill,1,1470090,1,stochastic-tf,190,[0.944777905442203;0],1470090,0,0.00106724062758053
-3,[0;1.013916122490487e-05],[0;0.05],hill,1,1429820,1,stochastic-tf,191,[0.939362969149458;0],1429820,0,0.000328013781966428
-3,[0;1.029653244038409e-05],[0;0.05],hill,1,1391290,1,stochastic-tf,192,[0.940868424882661;0],1391290,0,0.00107172549587199
-3,[0;1.045634623458476e-05],[0;0.05],hill,1,1354400,1,stochastic-tf,193,[0.952191147773127;0],1354400,0,0.00100329042250404
-3,[0;1.061864051908297e-05],[0;0.05],hill,1,1319040,1,stochastic-tf,194,[0.942653234380453;0],1319040,0,0.00106970309172131
-3,[0;1.078345379388526e-05],[0;0.05],hill,1,1285130,1,stochastic-tf,195,[0.940676286188369;0],1285130,0,0.00107193588805097
-3,[0;1.095082515656164e-05],[0;0.05],hill,1,1252570,1,stochastic-tf,196,[0.938774455680064;0],1252570,0,0.00107413032581725
