log10c0,Omega,deltaE,gtype,h,max_batches,tf_var,environment_type,id,final_rho,n_batches,end_S,end_NutIntegrals
-3,[0;1.086681724704611e-06],[0;0.05],hill,1,930558,1,stochastic-c0,46,[4.11530530213531e-16;1.03627429476163],930558,1.4527050741435e-14,0.0010363922156644
-3,[0;1.103548250451903e-06],[0;0.05],hill,1,933564,1,stochastic-c0,47,[3.90222108182458e-16;0.956072014982054],933564,1.4906889759805e-14,0.00341286524607973
-3,[0;1.120676563698072e-06],[0;0.05],hill,1,936642,1,stochastic-c0,48,[4.25665347338194e-16;1.02153180319145],936642,1.52009375145026e-14,0.000118975096142572
-3,[0;1.138070727680298e-06],[0;0.05],hill,1,939792,1,stochastic-c0,49,[4.30473238082395e-16;1.00763847602029],939792,1.55627334181612e-14,0.00150303996186448
-3,[0;1.155734868701791e-06],[0;0.05],hill,1,943014,1,stochastic-c0,50,[4.14405146520853e-16;0.943334879558146],943014,1.59782619072316e-14,0.000219633937768673
-3,[0;1.173673177110631e-06],[0;0.05],hill,1,946308,1,stochastic-c0,51,[4.62917380623294e-16;1.03178393020208],946308,1.62997599854637e-14,0.000386554841524668
-3,[0;1.191889908293835e-06],[0;0.05],hill,1,949680,1,stochastic-c0,52,[4.55859105879845e-16;0.988125698302069],949680,1.6735012793451e-14,0.00122077022137826
-3,[0;1.210389383686816e-06],[0;0.05],hill,1,953130,1,stochastic-c0,53,[4.76718128761454e-16;1.00739277436941],953130,1.71425802303038e-14,0.00103714927878465
-3,[0;1.229175991798547e-06],[0;0.05],hill,1,956664,1,stochastic-c0,54,[4.71177270425984e-16;0.967497483781311],956664,1.76150778141287e-14,0.00217956214091884
-3,[0;1.248254189252598e-06],[0;0.05],hill,1,960282,1,stochastic-c0,55,[4.76277363127518e-16;0.95081735751049],960282,1.80913250836596e-14,0.000584991154127817
-3,[0;1.267628501844373e-06],[0;0.05],hill,1,963984,1,stochastic-c0,56,[4.99694871223447e-16;0.971016593566291],963984,1.86709910757779e-14,0.000202211708482083
-3,[0;1.287303525614714e-06],[0;0.05],hill,1,967776,1,stochastic-c0,57,[5.30002290965086e-16;1.00248012128881],967776,1.90413937459266e-14,7.96829301079445e-05
-3,[0;1.307283927940211e-06],[0;0.05],hill,1,971658,1,stochastic-c0,58,[5.15313131548938e-16;0.943965876627431],971658,1.97403515560569e-14,0.000377614350388567
-3,[0;1.327574448640389e-06],[0;0.05],hill,1,975636,1,stochastic-c0,59,[5.58440757818251e-16;0.995523653594552],975636,2.02539969748775e-14,0.00134632061336683
-3,[0;1.348179901102129e-06],[0;0.05],hill,1,979716,1,stochastic-c0,60,[5.56774383374394e-16;0.961431309113992],979716,2.08732049639486e-14,0.000144070782105981
-3,[0;1.369105173421494e-06],[0;0.05],hill,1,983892,1,stochastic-c0,61,[6.04375256628537e-16;1.01434744963013],983892,2.15537800342265e-14,0.000163702000058821
-3,[0;1.390355229563318e-06],[0;0.05],hill,1,988176,1,stochastic-c0,62,[6.00384001013299e-16;0.974511312757192],988176,2.21324236372623e-14,0.000247508011752513
-3,[0;1.411935110538758e-06],[0;0.05],hill,1,992562,1,stochastic-c0,63,[6.10194879171398e-16;0.95807707781927],992562,2.28400344193221e-14,0.000448564487319856
-3,[0;1.433849935601159e-06],[0;0.05],hill,1,997068,1,stochastic-c0,64,[6.55698699817574e-16;0.998272449106061],997068,2.36284395995925e-14,0.000163629693439228
-3,[0;1.45610490346044e-06],[0;0.05],hill,1,1001682,1,stochastic-c0,65,[6.33653669985939e-16;0.929544960146782],1001682,2.44717965705823e-14,0.000867590356254269
-3,[0;1.478705293516372e-06],[0;0.05],hill,1,1006422,1,stochastic-c0,66,[6.76585597062424e-16;0.960638750991174],1006422,2.52389595251566e-14,6.35715683094201e-05
-3,[0;1.501656467110949e-06],[0;0.05],hill,1,1011282,1,stochastic-c0,67,[7.46575079123164e-16;1.02672345041067],1011282,2.60124646129396e-14,0.000659617643428179
-3,[0;1.524963868800255e-06],[0;0.05],hill,1,1016268,1,stochastic-c0,68,[7.43113257887452e-16;0.983941098945023],1016268,2.70742867342045e-14,0.000814867200941796
-3,[0;1.548633027646007e-06],[0;0.05],hill,1,1021386,1,stochastic-c0,69,[7.71936713798174e-16;0.985369978695269],1021386,2.80259978337566e-14,0.000286402031752265
-3,[0;1.57266955852721e-06],[0;0.05],hill,1,1026642,1,stochastic-c0,70,[8.2056860843248e-16;1.01016017228021],1026642,2.91134097450772e-14,0.000865461035623675
-3,[0;1.597079163472108e-06],[0;0.05],hill,1,1032042,1,stochastic-c0,71,[8.72844038956238e-16;1.035474797189],1032042,3.01463486351448e-14,0.000138130785902608
-3,[0;1.62186763301087e-06],[0;0.05],hill,1,1037592,1,stochastic-c0,72,[8.64891341167791e-16;0.984491202322972],1037592,3.13448348411006e-14,0.00211484582893867
-3,[0;1.647040847549205e-06],[0;0.05],hill,1,1043286,1,stochastic-c0,73,[9.07175934391043e-16;0.992435310223326],1043286,3.25418629374005e-14,0.000643683029743406
-3,[0;1.672604778763365e-06],[0;0.05],hill,1,1049142,1,stochastic-c0,74,[9.43084805477067e-16;0.990313816726168],1049142,3.38263028173717e-14,0.000514464534344379
-3,[0;1.698565491016738e-06],[0;0.05],hill,1,1055166,1,stochastic-c0,75,[9.26646428638728e-16;0.930595226123554],1055166,3.53956529120896e-14,0.00139081251246172
-3,[0;1.724929142798483e-06],[0;0.05],hill,1,1061358,1,stochastic-c0,76,[1.03240652459434e-15;0.99674310166079],1061358,3.67373604120921e-14,0.000401006264725421
-3,[0;1.751701988184443e-06],[0;0.05],hill,1,1067724,1,stochastic-c0,77,[1.055504188603e-15;0.974355343526792],1067724,3.84388890138411e-14,0.000416422769794494
-3,[0;1.778890378320782e-06],[0;0.05],hill,1,1074276,1,stochastic-c0,78,[1.14075537386017e-15;1.00866638817092],1074276,4.00328163188741e-14,0.000166749947531294
-3,[0;1.806500762930602e-06],[0;0.05],hill,1,1081020,1,stochastic-c0,79,[1.13805140038811e-15;0.958990308814192],1081020,4.18948664182625e-14,7.7412889335826e-05
-3,[0;1.834539691843995e-06],[0;0.05],hill,1,1087962,1,stochastic-c0,80,[1.20369534307466e-15;0.968341192007531],1087962,4.38841829215707e-14,0.000471620687503496
-3,[0;1.863013816551785e-06],[0;0.05],hill,1,1095114,1,stochastic-c0,81,[1.2931416044917e-15;0.99286611850698],1095114,4.59725628747007e-14,0.000373197013516107
-3,[0;1.891929891783451e-06],[0;0.05],hill,1,1102482,1,stochastic-c0,82,[1.34535336300017e-15;0.983099694129543],1102482,4.81686362644969e-14,0.000567530481736682
-3,[0;1.921294777109474e-06],[0;0.05],hill,1,1110072,1,stochastic-c0,83,[1.40074704273113e-15;0.972912953957839],1110072,5.06455988601272e-14,0.00120239336918011
-3,[0;1.951115438568621e-06],[0;0.05],hill,1,1117896,1,stochastic-c0,84,[1.4723606278038e-15;0.971236899888659],1117896,5.31721278118986e-14,0.000821519875630924
-3,[0;1.981398950320419e-06],[0;0.05],hill,1,600000,1,stochastic-c0,85,[1.2824779732923e-08;0.999316530005485],600000,2.46034608801198e-07,1.3004434699361e-05
-3,[0;2.012152496323344e-06],[0;0.05],hill,1,600000,1,stochastic-c0,86,[1.50330259581246e-08;0.99634955053679],600000,2.8681519042126e-07,0.000432990189190489
-3,[0;2.043383372038991e-06],[0;0.05],hill,1,600000,1,stochastic-c0,87,[1.8387133969136e-08;1.03601878819258],600000,3.34494230035771e-07,0.00110048321455653
-3,[0;2.075098986162764e-06],[0;0.05],hill,1,600000,1,stochastic-c0,88,[2.04668688458532e-08;0.973163933037703],600000,3.92806311104258e-07,0.000302117110507543
-3,[0;2.107306862381357e-06],[0;0.05],hill,1,600000,1,stochastic-c0,89,[2.4683726633366e-08;0.991710303609618],600000,4.60685023329029e-07,0.000435742922654762
-3,[0;2.140014641157582e-06],[0;0.05],hill,1,600000,1,stochastic-c0,90,[2.83165856042276e-08;0.956248368789384],600000,5.42941436191724e-07,0.000224345559787316
-3,[0;2.173230081542835e-06],[0;0.05],hill,1,600000,1,stochastic-c0,91,[3.39555635080194e-08;0.963258319693511],600000,6.4018079747133e-07,0.000117769198449636
-3,[0;2.206961063017742e-06],[0;0.05],hill,1,600000,1,stochastic-c0,92,[4.0724265208148e-08;0.967727558254604],600000,7.56793963618108e-07,0.00033452897585171
-3,[0;2.24121558736136e-06],[0;0.05],hill,1,600000,1,stochastic-c0,93,[5.13862290112418e-08;1.02249664084359],600000,8.94859169050578e-07,0.00058692900455825
-3,[0;2.276001780549382e-06],[0;0.05],hill,1,600000,1,stochastic-c0,94,[6.10633943947809e-08;1.01142327912449],600000,1.0639487533952e-06,0.000956163867079105
-3,[0;2.311327894681795e-06],[0;0.05],hill,1,600000,1,stochastic-c0,95,[6.85897592373669e-08;0.940225460555343],600000,1.27177857055606e-06,0.000124474928700935
-3,[0;2.347202309940487e-06],[0;0.05],hill,1,600000,1,stochastic-c0,96,[8.5041606032956e-08;0.966617240059477],600000,1.51729353055052e-06,0.00252395132821848
-3,[0;2.383633536577224e-06],[0;0.05],hill,1,600000,1,stochastic-c0,97,[9.85014405561766e-08;0.922363168429459],600000,1.82106541428e-06,0.000458703870701658
-3,[0;2.420630216932478e-06],[0;0.05],hill,1,600000,1,stochastic-c0,98,[1.25322147037645e-07;0.968292041036747],600000,2.18214204153393e-06,0.00076993612340105
-3,[0;2.458201127485582e-06],[0;0.05],hill,1,600000,1,stochastic-c0,99,[1.54991160675487e-07;0.983589713384605],600000,2.62576126239571e-06,0.00154978334555892
-3,[0;2.496355180936722e-06],[0;0.05],hill,1,600000,1,stochastic-c0,100,[1.89534151063993e-07;0.984189028265371],600000,3.17038133774813e-06,0.00541270991818445
-3,[0;2.535101428321254e-06],[0;0.05],hill,1,600000,1,stochastic-c0,101,[2.3924493100069e-07;1.0148162542528],600000,3.8334406258884e-06,0.000316048074424749
-3,[0;2.574449061156807e-06],[0;0.05],hill,1,600000,1,stochastic-c0,102,[2.73006939362961e-07;0.93807609796098],600000,4.67096185037558e-06,0.000606851033311247
-3,[0;2.614407413623718e-06],[0;0.05],hill,1,600000,1,stochastic-c0,103,[3.39419884464449e-07;0.945626381690788],600000,5.68559633239437e-06,0.000874740640381133
-3,[0;2.65498596477933e-06],[0;0.05],hill,1,600000,1,stochastic-c0,104,[4.1680547819705e-07;0.937726434190074],600000,6.9456772292785e-06,0.00135174871870264
-3,[0;2.696194340806654e-06],[0;0.05],hill,1,600000,1,stochastic-c0,105,[5.30901939463872e-07;0.962950912294402],600000,8.49647802706639e-06,0.00103341627437882
-3,[0;2.738042317297918e-06],[0;0.05],hill,1,600000,1,stochastic-c0,106,[6.70769571606645e-07;0.977010522878322],600000,1.04298205143838e-05,0.000848560203289933
-3,[0;2.78053982157355e-06],[0;0.05],hill,1,600000,1,stochastic-c0,107,[8.47298684938652e-07;0.987498637195472],600000,1.28434526939635e-05,0.00231914008639253
-3,[0;2.823696935037189e-06],[0;0.05],hill,1,600000,1,stochastic-c0,108,[1.0537827137347e-06;0.978377750542822],600000,1.5877378550906e-05,0.000683603099128401
-3,[0;2.867523895567237e-06],[0;0.05],hill,1,600000,1,stochastic-c0,109,[1.34931352875563e-06;0.995749673526876],600000,1.96643268858662e-05,0.0015460573133361
-3,[0;2.912031099945513e-06],[0;0.05],hill,1,600000,1,stochastic-c0,110,[1.66004976154778e-06;0.968143956327956],600000,2.44791179432588e-05,0.00119946690143591
-3,[0;2.957229106323602e-06],[0;0.05],hill,1,600000,1,stochastic-c0,111,[2.15670160696608e-06;0.992926858878441],600000,3.04953633844059e-05,0.000259318923705937
-3,[0;3.003128636727507e-06],[0;0.05],hill,1,600000,1,stochastic-c0,112,[2.69378691927877e-06;0.97333705195141],600000,3.81856700440835e-05,0.00172929428392054
-3,[0;3.049740579601178e-06],[0;0.05],hill,1,600000,1,stochastic-c0,113,[3.38978208287764e-06;0.95784754966423],600000,4.79586544318094e-05,0.00062575395370304
-3,[0;3.097075992389493e-06],[0;0.05],hill,1,600000,1,stochastic-c0,114,[4.50775569264042e-06;0.994893916040349],600000,6.02813906140465e-05,0.000617507567429463
-3,[0;3.14514610416133e-06],[0;0.05],hill,1,600000,1,stochastic-c0,115,[5.71946478541552e-06;0.979671037557596],600000,7.6193811083855e-05,0.00118180013364411
-3,[0;3.19396231827338e-06],[0;0.05],hill,1,600000,1,stochastic-c0,116,[7.3421624301122e-06;0.972575088626196],600000,9.65842674302286e-05,0.000523129566920997
-3,[0;3.243536215075305e-06],[0;0.05],hill,1,600000,1,stochastic-c0,117,[9.16218171426424e-06;0.933338295243207],600000,0.000123014599043502,0.000176461287679686
-3,[0;3.293879554656829e-06],[0;0.05],hill,1,600000,1,stochastic-c0,118,[1.17922287288434e-05;0.92130589773834],600000,0.000156997757061417,0.000347675546813542
-3,[0;3.345004279637556e-06],[0;0.05],hill,1,600000,1,stochastic-c0,119,[1.61227415299002e-05;0.964838727303351],600000,0.000200511752754601,0.00266081329874097
-3,[0;3.396922517999983e-06],[0;0.05],hill,1,600000,1,stochastic-c0,120,[2.07326413598701e-05;0.94328514792474],600000,0.000257709665341314,0.00127958973568512
-3,[0;3.449646585966603e-06],[0;0.05],hill,1,600000,1,stochastic-c0,121,[2.86619135013467e-05;0.990620307642044],600000,0.000331292076584154,0.00155401305000018
-3,[0;3.503188990921539e-06],[0;0.05],hill,1,600000,1,stochastic-c0,122,[3.69684879999711e-05;0.962890487372442],600000,0.000428745768072392,0.00120596198379325
-3,[0;3.55756243437765e-06],[0;0.05],hill,1,600000,1,stochastic-c0,123,[5.04053586375669e-05;0.987594002442396],600000,0.000555421814790249,0.000260705407448751
-3,[0;3.612779814989566e-06],[0;0.05],hill,1,600000,1,stochastic-c0,124,[6.61045202432525e-05;0.967882841352213],600000,0.000723340654542385,0.0017389192363704
-3,[0;3.668854231613615e-06],[0;0.05],hill,1,600000,1,stochastic-c0,125,[8.74215389924571e-05;0.95241184603226],600000,0.000944984612442695,0.000629257406416125
-3,[0;3.725798986415111e-06],[0;0.05],hill,1,600000,1,stochastic-c0,126,[0.000122294883303241;0.989385494163566],600000,0.0012357267275195,0.000620870797001355
-3,[0;3.783627588024008e-06],[0;0.05],hill,1,600000,1,stochastic-c0,127,[0.000163275183227858;0.973852372016325],600000,0.00162495788707353,0.00118867122059187
-3,[0;3.842353754739398e-06],[0;0.05],hill,1,600000,1,stochastic-c0,128,[0.000220820558284283;0.966846388550303],600000,0.00214287431826105,0.000526107708970163
-3,[0;3.901991417783874e-06],[0;0.05],hill,1,600000,1,stochastic-c0,129,[0.000290423283153101;0.927471863089694],600000,0.00283893720355505,0.000177524449216407
-3,[0;3.962554724608283e-06],[0;0.05],hill,1,600000,1,stochastic-c0,130,[0.000394285815054863;0.915171063999342],600000,0.00376816694878804,0.000349863295796123
-3,[0;4.024058042247893e-06],[0;0.05],hill,1,600000,1,stochastic-c0,131,[0.000569445426690668;0.95864010665379],600000,0.00500391326787421,0.00267653733062774
-3,[0;4.086515960730529e-06],[0;0.05],hill,1,600000,1,stochastic-c0,132,[0.000773683260427353;0.936833106085447],600000,0.00668345824573455,0.00128740665145974
-3,[0;4.149943296537731e-06],[0;0.05],hill,1,600000,1,stochastic-c0,133,[0.00113508451098407;0.987113974610866],600000,0.00892293067238405,0.00052216825085604
-3,[0;4.214355096119509e-06],[0;0.05],hill,1,600000,1,stochastic-c0,134,[0.00166882018388097;1.03674531418374],600000,0.0119447088999997,0.000292736788653934
-3,[0;4.279766639463777e-06],[0;0.05],hill,1,600000,1,stochastic-c0,135,[0.00234365045965525;1.0320216830819],600000,0.0160614766013126,0.000315388318454726
-3,[0;4.346193443721056e-06],[0;0.05],hill,1,600000,1,stochastic-c0,136,[0.00305746267048255;0.945481636580444],600000,0.0217115197475173,0.000845052197287585
-3,[0;4.413651266885578e-06],[0;0.05],hill,1,600000,1,stochastic-c0,137,[0.00434310763383422;0.941815946161469],600000,0.0292927879242153,0.000489937900057838
-3,[0;4.482156111533377e-06],[0;0.05],hill,1,600000,1,stochastic-c0,138,[0.00640505887015028;0.970212700664508],600000,0.0395060258199495,0.00026970154903015
-3,[0;4.551724228618551e-06],[0;0.05],hill,1,600000,1,stochastic-c0,139,[0.00931629268568301;0.979295685470707],600000,0.0533358406271022,0.000698139123251542
-3,[0;4.622372121328291e-06],[0;0.05],hill,1,600000,1,stochastic-c0,140,[0.0136064798085415;0.986838539184491],600000,0.0719574512961816,0.000324733576443129
-3,[0;4.694116548997901e-06],[0;0.05],hill,1,600000,1,stochastic-c0,141,[0.019079970146657;0.947092662783168],600000,0.0970567195327326,0.00204031290143364
-3,[0;4.766974531086432e-06],[0;0.05],hill,1,600000,1,stochastic-c0,142,[0.0276436009490247;0.934897858013455],600000,0.130262056812293,0.000680903206928324
-3,[0;4.840963351214164e-06],[0;0.05],hill,1,600000,1,stochastic-c0,143,[0.0389483229473307;0.890623779776855],600000,0.173933622652222,0.000362124401955817
-3,[0;4.916100561262621e-06],[0;0.05],hill,1,600000,1,stochastic-c0,144,[0.0571009366148618;0.879014061983656],600000,0.229704168534425,0.000713656864987013
-3,[0;4.992403985538355e-06],[0;0.05],hill,1,600000,1,stochastic-c0,145,[0.08017845253069;0.823802186786793],600000,0.299507802730803,0.000469973594997299
-3,[0;5.069891725001217e-06],[0;0.05],hill,1,600000,1,stochastic-c0,146,[0.121324537891288;0.829679276955877],600000,0.381751202323345,0.000788696216995368
-3,[0;5.148582161558407e-06],[0;0.05],hill,1,600000,1,stochastic-c0,147,[0.175630161578658;0.792342071074725],600000,0.473572009152202,0.00158846457781062
-3,[0;5.22849396242501e-06],[0;0.05],hill,1,600000,1,stochastic-c0,148,[0.246080936637771;0.726281831164758],600000,0.565688485918528,0.00554542514150081
-3,[0;5.309646084552382e-06],[0;0.05],hill,1,600000,1,stochastic-c0,149,[0.344978273194356;0.661562836558504],600000,0.642833851429694,0.000323930336397229
-3,[0;5.392057779125099e-06],[0;0.05],hill,1,600000,1,stochastic-c0,150,[0.419379660812347;0.515256095648315],600000,0.687876421013805,0.000622329306180181
-3,[0;5.475748596127871e-06],[0;0.05],hill,1,600000,1,stochastic-c0,151,[0.531286975881349;0.416112399456227],600000,0.685739336155308,0.000897032697629817
-3,[0;5.560738388983174e-06],[0;0.05],hill,1,600000,1,stochastic-c0,152,[0.632284611204502;0.312454058641412],600000,0.634694882436308,0.00138583121400763
-3,[0;5.64704731926103e-06],[0;0.05],hill,1,600000,1,stochastic-c0,153,[0.744523640063729;0.230331332624018],600000,0.546744984761235,0.00105930388868189
-3,[0;5.73469586146172e-06],[0;0.05],hill,1,600000,1,stochastic-c0,154,[0.833139759439566;0.159762011167663],600000,0.4411661225988,0.00086972161161111
-3,[0;5.823704807872902e-06],[0;0.05],hill,1,600000,1,stochastic-c0,155,[0.901014179143296;0.106112245872206],600000,0.336705941950031,0.00237507741293509
-3,[0;5.914095273501939e-06],[0;0.05],hill,1,600000,1,stochastic-c0,156,[0.93363039454544;0.0668723189457484],600000,0.245383843027161,0.000699569572269368
-3,[0;6.005888701084965e-06],[0;0.05],hill,1,600000,1,stochastic-c0,157,[0.954447120147523;0.0412289501796462],600000,0.172393305110352,0.000327527177263461
-3,[0;6.099106866173509e-06],[0;0.05],hill,1,600000,1,stochastic-c0,158,[1.01228291463607;0.0262128422645522],600000,0.117789180950776,0.000686700095097598
-3,[0;6.193771882300265e-06],[0;0.05],hill,1,600000,1,stochastic-c0,159,[0.968097235830783;0.0148312442441292],600000,0.0782539750602979,0.000306788417461162
-3,[0;6.28990620622484e-06],[0;0.05],hill,1,600000,1,stochastic-c0,160,[1.04034339390166;0.00940786982906138],600000,0.0511754121157947,0.000706756487048175
