log10c0,omega,deltaE,gtype,h,id,final_rho,n_batches,end_S,end_NutIntegrals
-1.73684210526316,[0;0.002102317379309984],[0;1],hill,1,5708,[0.999821742485967;3.92297403998664e-05],9173,0.000437312219552058,0.0182151518062454
-1.73684210526316,[0;0.002134947715682627],[0;1],linear,NaN,5709,[0.99984148233808;3.06891864729008e-05],7481,0.000349639242358531,0.0182090250989489
-1.73684210526316,[0;0.002134947715682627],[0;1],hill,1,5710,[0.999838945992993;3.06922071917574e-05],7480,0.000349671444016642,0.0182151515642775
-1.73684210526316,[0;0.002168084511670865],[0;1],linear,NaN,5711,[0.999852939404949;2.49999207416445e-05],6319,0.000289947055356401,0.0182090251339091
-1.73684210526316,[0;0.002168084511670865],[0;1],hill,1,5712,[0.999850474873616;2.49706891267508e-05],6319,0.000289637907994316,0.0182151514154817
-1.73684210526316,[0;0.00220173562809904],[0;1],linear,NaN,5713,[0.999861195323695;2.09016537860857e-05],5471,0.000246157573719429,0.018209025116312
-1.73684210526316,[0;0.00220173562809904],[0;1],hill,1,5714,[0.999858713630968;2.0880453725169e-05],5471,0.000245929657181687,0.018215151372907
-1.73684210526316,[0;0.00223590904780034],[0;1],linear,NaN,5715,[0.999867450024525;1.77996040672281e-05],4824,0.000212484206924248,0.0182090250078824
-1.73684210526316,[0;0.00223590904780034],[0;1],hill,1,5716,[0.99986495700465;1.77836529135443e-05],4824,0.000212310222830443,0.0182151512454944
-1.73684210526316,[0;0.002270612877510536],[0;1],linear,NaN,5717,[0.999872305553877;1.53905757196754e-05],4313,0.000185964205797865,0.0182090249634088
-1.73684210526316,[0;0.002270612877510536],[0;1],hill,1,5718,[0.999869804709147;1.53782157234276e-05],4313,0.000185827644992411,0.0182151511863284
-1.73684210526316,[0;0.002305855349791069],[0;1],linear,NaN,5719,[0.999876201996971;1.34580845946981e-05],3899,0.00016441959313791,0.0182090249084996
-1.73684210526316,[0;0.002305855349791069],[0;1],hill,1,5720,[0.999873695508017;1.34482892045618e-05],3899,0.000164310093894548,0.0182151511200222
-1.73684210526316,[0;0.00234164482498203],[0;1],linear,NaN,5721,[0.999879344561252;1.18952215655912e-05],3556,0.000146794185998342,0.0182090250259544
-1.73684210526316,[0;0.00234164482498203],[0;1],hill,1,5722,[0.99987683390252;1.18873034313765e-05],3556,0.000146704727449203,0.0182151512282439
-1.73684210526316,[0;0.0023779897931854],[0;1],linear,NaN,5723,[0.999882028078206;1.05665361467629e-05],3268,0.000131648938688023,0.0182090249162723
-1.73684210526316,[0;0.0023779897931854],[0;1],hill,1,5724,[0.999879514171062;1.05600621721485e-05],3268,0.000131575056907472,0.018215151110507
-1.73684210526316,[0;0.002414898876279133],[0;1],linear,NaN,5725,[0.999884280285663;9.44976214313139e-06],3022,0.00011879055851244,0.0182090248893742
-1.73684210526316,[0;0.002414898876279133],[0;1],hill,1,5726,[0.999881763846111;9.44440226442832e-06],3022,0.000118728815412577,0.0182151510773953
-1.73684210526316,[0;0.002452380829962434],[0;1],linear,NaN,5727,[0.999886258984524;8.47449678497518e-06],2810,0.000107453860939793,0.0182090246546978
-1.73684210526316,[0;0.002452380829962434],[0;1],hill,1,5728,[0.999883740513383;8.47001947029083e-06],2810,0.000107401816292487,0.0182151508371079
-1.73684210526316,[0;0.002490444545832852],[0;1],linear,NaN,5729,[0.999887874116899;7.66670869102098e-06],2624,9.79793857113873e-05,0.0182090248976688
-1.73684210526316,[0;0.002490444545832852],[0;1],hill,1,5730,[0.999885354057001;7.66291750418911e-06],2624,9.79349534276861e-05,0.0182151510751379
-1.73684210526316,[0;0.002529099053495535],[0;1],linear,NaN,5731,[0.999889361129055;6.93275217351387e-06],2461,8.92971915999299e-05,0.0182090247677125
-1.73684210526316,[0;0.002529099053495535],[0;1],hill,1,5732,[0.999886839735894;6.92952798159341e-06],2461,8.92590941109227e-05,0.0182151509414234
-1.73684210526316,[0;0.002568353522705307],[0;1],linear,NaN,5733,[0.999890633891437;6.29929771675841e-06],2316,8.17415996926607e-05,0.0182090248535991
-1.73684210526316,[0;0.002568353522705307],[0;1],hill,1,5734,[0.999888111409487;6.29653260593795e-06],2316,8.17086740247905e-05,0.0182151510231252
-1.73684210526316,[0;0.002608217265541906],[0;1],linear,NaN,5735,[0.999891815596874;5.71911061028544e-06],2187,7.47655409273772e-05,0.0182090246450682
-1.73684210526316,[0;0.002608217265541906],[0;1],hill,1,5736,[0.999889292178435;5.71673366278762e-06],2187,7.47370183068378e-05,0.0182151508115418
-1.73684210526316,[0;0.002648699738619069],[0;1],linear,NaN,5737,[0.999892863673902;5.20381259407101e-06],2071,6.85204563749113e-05,0.0182090244906522
-1.73684210526316,[0;0.002648699738619069],[0;1],hill,1,5738,[0.999890339469475;5.20175786447402e-06],2071,6.84956154677004e-05,0.0182151506540848
-1.73684210526316,[0;0.002689810545327819],[0;1],linear,NaN,5739,[0.999893785142706;4.747542812173e-06],1966,6.2948263104197e-05,0.0182090244772696
